,ID,X,Y,H,H_err,J,J_err,K,K_err,chi,sharp,ra,dec
18090,162561,2119.615,1572.334,21.787,0.0756,22.5,0.0570,21.4695,0.1310,0.6700,-0.9127,152.75187677631345,-4.673148028627723
18091,162559,1986.290,1572.386,21.075,0.0451,21.095,0.0196,21.0225,0.0762,0.6053,-0.8393,152.75782209485084,-4.67314563070605
18099,162575,2133.416,1573.388,22.189999999999998,0.1003,22.842000000000002,0.0771,,,0.5600,-1.8685,152.75126135232958,-4.673101190323365
18101,162571,1219.972,1573.610,21.578999999999997,0.0606,22.187,0.0390,21.4905,0.1123,0.5890,-0.1643,152.79199425220116,-4.673089760340852
18103,162572,1548.341,1573.746,22.923,0.1652,23.645,0.1471,22.1575,0.1988,0.5677,-2.2493,152.77735140731542,-4.673084548596558
18104,162588,2457.802,1573.772,20.404,0.0296,21.065,0.0188,20.1385,0.0470,0.6393,0.0850,152.73679611314807,-4.673084113049723
18109,162586,1811.829,1574.068,21.36,0.0486,22.109,0.0375,21.4655,0.1204,0.5967,-1.6950,152.76560177506067,-4.673070685920475
18111,162593,1803.601,1574.814,22.487,0.1181,22.389,0.0428,22.2315,0.2068,0.5787,-1.4337,152.7659686825174,-4.67303751933381
18112,162594,2010.060,1575.566,21.535999999999998,0.0649,22.139,0.0399,21.1455,0.0905,0.6333,-0.0373,152.7567621245073,-4.673004316566727
18114,162595,2491.283,1575.658,21.349,0.0496,22.067,0.0404,21.418499999999998,0.1331,0.6477,-0.9153,152.7353031069659,-4.673000272876466
18117,53536,1978.785,1575.954,22.209999999999997,0.0961,22.986,0.0811,,,0.5500,-0.6535,152.7581567598207,-4.672987046606271
18118,162600,2325.120,1576.000,20.971,0.0467,21.715,0.0307,21.0385,0.1133,0.7460,-0.0380,152.7427127585095,-4.672985131039379
18119,162603,2881.814,1576.059,20.561999999999998,0.0334,21.247,0.0204,20.322499999999998,0.0477,0.6260,-0.9183,152.71788829004242,-4.672982007641526
18120,162602,2734.514,1576.368,21.044999999999998,0.0378,21.769000000000002,0.0280,20.9205,0.0756,0.5773,-1.3447,152.724456789244,-4.672968491892839
18122,162609,1866.314,1576.790,20.572,0.0327,20.696,0.0143,20.482499999999998,0.0509,0.5977,-0.4790,152.76317214037064,-4.672949776502902
18123,5009102,1294.688,1577.191,22.241999999999997,0.1011,23.302,0.1013,,,0.4490,-0.7940,152.788662458128,-4.672930821055468
18124,162611,2143.403,1577.283,21.573999999999998,0.0645,21.927,0.0356,21.9035,0.1919,0.6603,-0.0157,152.75081600375302,-4.672928083364734
18128,162613,2774.213,1577.564,22.455,0.1241,22.935000000000002,0.0722,21.668499999999998,0.2121,0.6733,-2.5357,152.7226865068583,-4.672915283736501
18130,162612,2163.247,1577.715,22.523,0.1358,23.674,0.1440,21.9965,0.2831,0.6240,-1.9513,152.74993110679162,-4.672908890678195
18131,162621,2686.289,1578.065,22.081,0.1011,22.679000000000002,0.0618,22.1635,0.2962,0.6203,-1.6737,152.7266072722685,-4.672893127645566
18132,5009104,2127.702,1578.164,23.262999999999998,0.2548,23.081,0.0876,,,0.4830,-1.2710,152.7515161527742,-4.672888921253419
18134,162620,2555.551,1578.265,21.680999999999997,0.0724,22.310000000000002,0.0462,21.3465,0.1017,0.6227,0.0367,152.73243722743183,-4.672884362887234
18135,5009105,2198.968,1579.085,22.299,0.1261,23.114,0.0942,,,0.5185,-1.6130,152.748338211968,-4.6728480121655664
18136,162629,2607.311,1579.145,21.095,0.0445,21.743000000000002,0.0283,21.008499999999998,0.0887,0.6380,-0.5483,152.73012911220977,-4.672845208406431
18137,5009106,1199.157,1579.269,22.735999999999997,0.2163,23.081,0.0964,,,0.5560,-1.6185,152.7929224308279,-4.672838186372142
18139,162630,2784.257,1579.602,21.703,0.0700,22.507,0.0515,21.6855,0.1393,0.6060,-0.9163,152.72223862107873,-4.672824691976366
18140,162635,1788.580,1579.719,21.759999999999998,0.0705,22.475,0.0487,21.7825,0.1389,0.5680,-1.0760,152.7666385021067,-4.672819498764098
18145,162645,3399.424,1580.783,22.33,0.1214,23.272000000000002,0.1112,21.7855,0.1567,0.6490,0.0993,152.6948067048275,-4.672770802724235
18146,162643,2344.764,1580.856,21.058999999999997,0.0558,21.089000000000002,0.0202,20.9265,0.1035,0.7860,0.0963,152.74183678097742,-4.672769306063956
18147,162642,2148.117,1580.873,21.509999999999998,0.0638,21.769000000000002,0.0315,21.4085,0.1250,0.6620,-0.5707,152.75060579256757,-4.6727685296956
18148,162640,1564.478,1581.127,21.023999999999997,0.0440,21.645,0.0277,20.9415,0.0742,0.6183,-0.2897,152.77663180065363,-4.672756537392804
18155,162653,2861.693,1581.991,22.526,0.1269,22.948,0.0760,,,0.5395,-2.1705,152.71878554853902,-4.672718396631692
18156,162649,1240.563,1582.008,21.337999999999997,0.0534,22.229,0.0460,21.5955,0.1407,0.6363,-0.7780,152.79107602045494,-4.672716577280491
18160,162660,2499.424,1582.590,20.889,0.0386,21.604,0.0280,20.8595,0.0777,0.6400,0.0413,152.73494008225455,-4.672692179237924
18161,162662,2656.145,1582.619,22.278,0.1097,22.990000000000002,0.0760,21.9645,0.1646,0.5957,0.0207,152.7279514781024,-4.672690760608535
18163,162659,2190.332,1583.677,22.078999999999997,0.0921,22.928,0.0805,21.9115,0.2868,0.6357,-1.1487,152.74872331296075,-4.672643921165262
18165,53572,1528.531,1583.895,21.442,0.0600,22.185000000000002,0.0388,21.1285,0.0917,0.6300,-0.2553,152.77823476635731,-4.67263344052448
18170,162674,2750.746,1584.489,21.634999999999998,0.0668,22.203,0.0426,21.4085,0.1052,0.6177,-1.2847,152.72373297181693,-4.672607537715211
18171,162672,2035.940,1584.725,20.895999999999997,0.0396,21.572,0.0266,20.7255,0.0655,0.6147,-0.4067,152.7556080599062,-4.672597269067732
18173,162680,2353.740,1585.650,21.031,0.0549,21.698,0.0304,20.854499999999998,0.0959,0.7747,-0.0050,152.74143651825548,-4.672556237812005
18174,162681,2635.510,1585.699,20.459999999999997,0.0313,21.049,0.0165,20.2955,0.0458,0.6057,-0.2820,152.72887165038176,-4.672553892805415
18178,162677,1338.980,1586.579,21.258999999999997,0.0482,21.922,0.0333,21.0595,0.0796,0.5997,0.0787,152.78668733604908,-4.672513697568636
18181,162686,1856.312,1586.807,21.924,0.0905,22.767,0.0635,21.9105,0.1739,0.6510,-0.6140,152.76361814413076,-4.672504564749824
18182,162688,1996.443,1587.036,21.523,0.0554,21.988,0.0363,21.4995,0.1207,0.5967,-0.1730,152.75736933358732,-4.6724945281844406
18184,162687,1986.413,1587.211,20.682,0.0342,21.321,0.0230,20.482499999999998,0.0528,0.6083,-0.3200,152.7578165975629,-4.672486742140525
18185,162695,1233.178,1587.531,21.348,0.0530,22.068,0.0380,21.0675,0.0820,0.6023,-0.5193,152.79140532066404,-4.6724710889794805
18186,162689,2307.146,1587.545,20.932,0.0456,21.72,0.0312,20.8035,0.0962,0.7500,-0.4123,152.74351426786657,-4.672472021712787
18190,162701,1509.434,1588.354,22.337999999999997,0.1155,23.013,0.0801,,,0.5585,-0.3735,152.7790863421061,-4.672435221675292
18192,162703,2509.213,1588.543,21.549,0.0649,22.396,0.0520,21.6345,0.1426,0.6510,-0.8773,152.73450356859044,-4.67242759546693
18193,162705,2795.018,1588.572,21.785,0.0746,22.408,0.0446,21.4115,0.1084,0.6110,-1.0550,152.72175877243816,-4.672426010129363
18198,162713,1733.487,1590.725,22.673,0.1552,23.419,0.1139,21.7425,0.1414,0.6077,-1.5217,152.76909522794477,-4.672330262211392
18201,162722,2260.060,1591.115,20.323999999999998,0.0326,20.399,0.0124,20.1895,0.0541,0.7193,-1.0127,152.74561395644577,-4.672313355040945
18204,162725,1602.913,1591.487,22.343999999999998,0.1116,22.866,0.0693,22.1135,0.2092,0.6233,-0.7113,152.77491786272302,-4.672296168999395
18205,162726,2558.535,1591.721,21.834999999999997,0.0703,22.511,0.0485,21.6645,0.1456,0.5993,-0.5860,152.73230417331052,-4.6722863163416175
18213,162734,1356.003,1593.031,21.139999999999997,0.0486,21.786,0.0293,20.8995,0.0738,0.6233,0.0747,152.7859282191641,-4.6722269870948185
18214,162736,1639.740,1593.192,21.584999999999997,0.0588,22.496000000000002,0.0504,21.325499999999998,0.1039,0.5987,-1.3153,152.77327564750772,-4.672220460015858
18215,162735,1500.186,1593.306,21.212,0.0493,21.923000000000002,0.0338,21.1495,0.0858,0.6067,-1.2473,152.77949872372372,-4.672215112588626
18216,162737,1678.573,1593.342,21.654999999999998,0.0655,22.39,0.0461,21.2945,0.0957,0.5853,-0.5053,152.77154398247677,-4.672213861719306
18217,162738,1888.232,1593.444,20.686999999999998,0.0331,20.769000000000002,0.0144,20.6875,0.0588,0.5810,-0.2407,152.76219473992012,-4.67220962410607
18221,162753,2523.170,1593.989,22.770999999999997,0.1569,23.041,0.0837,,,0.5400,-1.9450,152.73388119289856,-4.672185541967365
18222,5009123,2355.075,1594.264,22.186,0.1419,23.311,0.1027,,,0.5585,-0.2770,152.74137698879989,-4.672173393217624
18224,162750,2245.019,1594.716,20.636999999999997,0.0393,21.39,0.0242,20.4855,0.0712,0.7403,-0.4163,152.7462846737259,-4.672153309310675
18226,162756,2020.401,1595.417,22.816,0.1593,22.871000000000002,0.0754,,,0.5475,-0.3375,152.75630097704507,-4.672122058017873
18227,162755,1868.734,1595.630,21.708,0.0709,22.308,0.0463,21.3285,0.1040,0.6247,-0.5853,152.7630642041618,-4.672112446306289
18229,162764,2803.807,1595.684,22.157999999999998,0.0980,22.982,0.0736,,,0.5095,-0.8535,152.7213668582375,-4.672109908596047
18230,162763,2529.563,1595.744,21.092,0.0431,21.717000000000002,0.0285,20.8565,0.0763,0.6187,-0.5867,152.733596113518,-4.672107537626083
18232,162757,2609.213,1595.885,22.915999999999997,0.1763,23.415,0.1098,22.2315,0.2858,0.5640,-1.2133,152.73004431226605,-4.6721012069160786
18233,162762,2439.978,1595.949,21.433999999999997,0.0536,21.78,0.0322,21.1145,0.1025,0.6333,-0.6257,152.73759094266734,-4.672098477193651
18235,162770,1861.395,1596.514,21.563,0.0598,22.405,0.0475,21.6005,0.1268,0.5860,-1.4683,152.76339146826078,-4.672073148768402
18237,162760,1602.808,1596.606,22.410999999999998,0.1233,22.863,0.0734,,,0.5730,-0.2310,152.77492253515513,-4.672068657785906
18239,162773,2426.764,1597.000,19.372999999999998,0.0170,20.001,0.0104,19.1535,0.0271,0.6760,-0.2197,152.73818018984994,-4.672051771657688
18240,162775,2992.857,1597.264,21.358999999999998,0.0510,21.976,0.0339,21.2405,0.0952,0.6023,-0.5580,152.7129366299678,-4.672039359180149
18241,162771,2125.409,1597.294,19.814999999999998,0.0250,20.385,0.0131,19.6355,0.0311,0.6807,-0.9053,152.75161839522596,-4.672038698275885
18242,162769,1688.202,1597.346,21.336,0.0528,22.046,0.0377,21.1415,0.0760,0.5773,-0.7220,152.77111459354424,-4.672035922530131
18243,5009127,2306.432,1597.423,22.342,0.1269,22.932000000000002,0.0826,21.7595,0.2819,0.6940,-0.7687,152.74354610763032,-4.67203299966665
18248,162778,1585.898,1598.315,22.564999999999998,0.1148,23.16,0.0953,,,0.5155,-2.3545,152.77567659261797,-4.671992669406377
18250,162787,1308.193,1598.566,22.279999999999998,0.1049,22.875,0.0666,,,0.5310,-0.7490,152.78806017597728,-4.6719808590083804
18251,162789,2408.220,1598.685,21.049999999999997,0.0426,21.176000000000002,0.0201,20.8195,0.0801,0.6427,-0.4270,152.73900711576294,-4.671976889765627
18252,162781,2138.455,1598.808,20.668999999999997,0.0350,21.392,0.0235,20.4815,0.0593,0.6437,-0.4580,152.7510366394541,-4.671971414996599
18255,162791,2450.366,1599.096,22.247999999999998,0.1045,22.703,0.0632,21.822499999999998,0.2315,0.5997,-1.2287,152.7371277160959,-4.671958605851804
18256,53656,2415.850,1599.262,21.233999999999998,0.0479,21.961000000000002,0.0350,20.8245,0.0806,0.6267,0.0833,152.73866687441233,-4.6719512425764105
18258,162796,1674.549,1599.787,20.907999999999998,0.0393,21.04,0.0152,20.9575,0.0737,0.5763,-0.3047,152.77172341210485,-4.671927410503938
18259,162799,2300.759,1600.014,22.069,0.0935,22.361,0.0473,21.540499999999998,0.2361,0.7293,-0.8913,152.74379908161413,-4.671917844457869
18261,162797,1927.023,1600.421,22.075,0.0916,22.791,0.0728,22.1235,0.1966,0.5860,-0.4903,152.76046494080646,-4.671899576456207
18265,162800,2457.066,1600.810,22.255,0.1115,22.869,0.0728,21.9175,0.2401,0.6023,-1.2393,152.73682894649582,-4.671882424893143
18266,53661,2400.041,1601.300,20.645999999999997,0.0388,21.330000000000002,0.0230,20.5355,0.0661,0.6667,-0.9550,152.73937183951904,-4.671860670345865
18268,162819,3410.665,1601.645,22.538,0.1524,23.240000000000002,0.1092,22.1165,0.2662,0.6287,-0.8850,152.69430550518808,-4.6718435678462145
18270,162809,2620.206,1601.973,22.506,0.1227,22.847,0.0646,22.0695,0.1912,0.5770,-0.8033,152.7295541114654,-4.671830618983283
18277,162814,2315.708,1603.126,21.552999999999997,0.0632,22.021,0.0341,21.5975,0.2494,0.7327,-0.6797,152.74313246711182,-4.671779532366112
18278,162817,2776.700,1603.268,22.008,0.0830,22.702,0.0588,21.7635,0.2219,0.5923,-0.8963,152.72257564048476,-4.67177288071697
18281,162815,2480.293,1603.435,22.247999999999998,0.1179,22.471,0.0533,21.7735,0.2057,0.6220,-0.0127,152.73579319569242,-4.67176574617619
18282,162826,2691.159,1603.797,21.352,0.0538,22.023,0.0356,21.1055,0.0819,0.6107,-0.3520,152.7263901354483,-4.671749478044932
18284,53674,2137.730,1604.178,22.377,0.1238,22.924,0.0845,,,0.5335,-0.2085,152.75106896688553,-4.67173274810241
18287,162836,1669.056,1604.537,22.064,0.0888,22.646,0.0603,21.729499999999998,0.2227,0.6607,-1.5757,152.77196835100278,-4.671716290003509
18289,5009135,2145.694,1604.569,22.354999999999997,0.1349,22.943,0.0761,22.0345,0.2960,0.5873,-1.7113,152.75071383136356,-4.6717153735222245
18290,162838,1920.184,1604.585,18.339,0.0091,19.335,0.0076,17.7175,0.0118,0.6363,-0.5170,152.7607699053129,-4.67171450290611
18291,162840,2556.519,1604.660,19.160999999999998,0.0120,19.896,0.0085,18.8815,0.0203,0.5583,-0.6343,152.7323940819372,-4.671711251409368
18297,53684,1994.276,1605.038,22.56,0.1246,23.167,0.0932,,,0.5390,-1.2495,152.75746595117965,-4.671694437788304
18299,162835,1612.664,1605.176,21.785,0.0712,22.483,0.0505,21.7205,0.1472,0.6090,-0.5357,152.77448301435916,-4.671687787838585
18300,162856,2811.530,1605.386,22.055999999999997,0.1000,22.556,0.0562,21.9075,0.1618,0.6387,-1.4640,152.72102248392227,-4.671678697362486
18301,53698,2400.437,1605.420,21.183,0.0555,21.994,0.0374,21.1275,0.1062,0.6563,-0.8663,152.73935418219807,-4.671677559158462
18304,162853,2161.891,1605.700,21.596999999999998,0.0751,22.147000000000002,0.0407,21.8615,0.2416,0.6927,-0.4630,152.7499915648457,-4.671665112811695
18306,162857,2858.342,1605.896,21.058,0.0444,21.686,0.0273,20.8295,0.0673,0.6143,-0.2003,152.71893501703676,-4.671655958046334
18308,162849,1644.376,1606.105,21.840999999999998,0.0734,22.46,0.0500,21.6005,0.1277,0.6037,-0.2117,152.7730688929823,-4.671646557527836
18309,162855,2347.664,1606.162,21.433,0.0571,22.037,0.0384,21.3585,0.1346,0.6967,-0.3960,152.74170746680545,-4.671644594778402
18311,162850,2015.234,1606.309,21.416999999999998,0.0555,22.132,0.0369,21.3425,0.1057,0.6083,-0.1987,152.75653137884626,-4.671637965404595
18316,162865,1693.966,1606.994,21.253999999999998,0.0466,22.038,0.0357,21.2165,0.1003,0.5993,-0.4813,152.77085754582268,-4.671607132327933
18318,5009140,1821.678,1607.212,22.264,0.1451,23.015,0.0847,,,0.5760,-1.5985,152.76516253885225,-4.671597632757012
18320,162883,1400.965,1608.972,22.477999999999998,0.1245,23.067,0.0899,,,0.5300,-1.5600,152.78392320726155,-4.671518613292996
18322,162884,1954.692,1609.168,17.825,0.0074,18.788,0.0059,17.354499999999998,0.0116,0.6570,-0.5320,152.7592311001838,-4.671510847774149
18325,162890,1709.711,1609.486,21.505,0.0593,22.253,0.0402,21.2405,0.0880,0.5747,-1.6190,152.77015543176722,-4.671496402637763
18326,162891,1831.300,1609.676,22.445,0.1258,22.948,0.0801,,,0.5320,-1.1855,152.76473346597012,-4.67148813408554
18330,162896,2711.312,1609.758,20.02,0.0235,20.768,0.0157,19.8165,0.0332,0.6163,-0.7980,152.72549146823928,-4.6714845211122515
18331,162892,1989.668,1609.768,21.851,0.0783,22.654,0.0594,22.0395,0.1863,0.6190,-0.2307,152.75767142989605,-4.671484211840222
18332,162889,1511.272,1609.820,20.392,0.0302,21.096,0.0186,20.1665,0.0409,0.6063,-0.6257,152.77900433429656,-4.67148118168769
18336,162905,2278.476,1610.709,21.176,0.0497,21.778000000000002,0.0315,21.261499999999998,0.1193,0.6700,-0.1517,152.74479273835735,-4.671442511613064
18338,162907,2607.364,1610.931,22.089,0.0784,22.909,0.0748,21.6145,0.1303,0.5767,-0.4230,152.73012677766255,-4.671432497707721
18340,162908,3056.075,1610.999,22.218999999999998,0.1102,22.783,0.0695,22.1985,0.2833,0.5927,-2.0477,152.71011760519903,-4.671428783132802
18343,162906,2525.722,1611.162,22.471999999999998,0.1123,22.982,0.0735,,,0.5065,-2.2360,152.7337674042007,-4.671422296027405
18348,162902,1560.317,1611.823,22.09,0.0917,22.208000000000002,0.0375,21.6585,0.2135,0.6640,-0.4883,152.77681728824408,-4.671392262881521
18352,5009146,2036.095,1612.108,22.215,0.1325,23.437,0.1196,,,0.5205,-1.8140,152.7556011289839,-4.671380247331338
18353,162916,2260.963,1612.243,18.926,0.0160,19.695,0.0101,18.6735,0.0200,0.7463,-0.1677,152.74557368793847,-4.6713743331498785
18354,162917,2620.682,1612.477,20.166999999999998,0.0253,20.844,0.0139,19.9345,0.0343,0.5740,-0.7183,152.72953289532288,-4.671363774236361
18358,162927,2073.324,1613.305,22.424,0.1223,22.817,0.0761,21.8765,0.2336,0.6667,-1.7033,152.75394099168207,-4.671327071394209
18360,162923,1262.439,1613.464,21.814,0.0788,22.46,0.0565,21.6855,0.1371,0.6450,-1.3800,152.7901004220199,-4.671318597333752
18362,162932,2411.576,1613.815,20.901999999999997,0.0437,21.147000000000002,0.0203,20.633499999999998,0.0729,0.6923,-0.0967,152.7388574684061,-4.671304444325767
18363,5009150,2042.337,1613.858,22.831,0.2122,23.580000000000002,0.1305,,,0.5375,-2.3170,152.75532278100826,-4.671302473881
18365,162934,2587.584,1614.119,21.785999999999998,0.0789,22.245,0.0425,21.5945,0.1528,0.5690,-1.3873,152.73100882135242,-4.671290826329963
18374,162940,2010.957,1615.229,20.607999999999997,0.0338,21.265,0.0200,20.325499999999998,0.0442,0.5877,-0.0767,152.75672209447364,-4.671241517816425
18375,162943,2426.287,1615.379,19.014999999999997,0.0147,19.626,0.0089,18.8105,0.0211,0.6623,-0.6180,152.73820146786758,-4.671234927642668
18376,162945,2658.447,1615.381,18.767,0.0123,19.273,0.0080,17.7475,0.0127,0.6133,-0.6340,152.72784886028253,-4.671234669783895
18378,162942,2390.941,1615.513,20.921999999999997,0.0417,21.669,0.0290,20.8105,0.0854,0.6843,-0.2913,152.73977763641275,-4.671228984496519
18380,162952,1982.380,1615.724,22.354,0.1043,22.927,0.0669,21.8005,0.1486,0.5787,-1.2440,152.75799641550412,-4.671219494692607
18381,162955,2306.396,1615.832,18.229,0.0103,18.988,0.0081,17.982499999999998,0.0148,0.7497,-0.3380,152.74354771412195,-4.671214822124242
18384,162951,1767.012,1616.414,20.07,0.0243,20.152,0.0107,19.9665,0.0342,0.5967,-0.6557,152.76760022311342,-4.6711885797174855
18386,53774,1602.994,1616.889,22.482,0.1236,23.219,0.1081,21.9715,0.2611,0.6730,-0.4867,152.7749142021434,-4.671167191859367
18389,162969,2612.578,1617.139,22.093,0.0901,22.428,0.0436,21.8715,0.1982,0.5083,0.0363,152.72989427774826,-4.671156581894513
18390,162959,1795.223,1617.146,21.758,0.0711,22.43,0.0481,21.4555,0.1097,0.6017,-0.3633,152.7663422217578,-4.6711560863591775
18391,162961,2082.530,1617.164,20.837,0.0408,20.978,0.0153,20.7955,0.0801,0.6607,-0.5550,152.75353047037598,-4.671155565677062
18394,162960,1897.630,1617.796,21.22,0.0467,21.93,0.0361,20.9585,0.0744,0.5993,0.0557,152.7617756321077,-4.671127323708321
18396,53782,2459.591,1617.944,22.744,0.1622,22.984,0.0840,,,0.5665,-0.9630,152.73671635863673,-4.671120912764083
18397,5009156,2477.865,1618.002,22.749,0.1911,23.363,0.1119,,,0.5280,-0.4755,152.7359014744301,-4.671118325477917
18399,162974,1235.729,1618.290,22.706999999999997,0.1366,23.257,0.1056,,,0.5325,-1.5745,152.791291474382,-4.671104030705434
18402,162976,2016.260,1618.655,22.243,0.1064,23.025000000000002,0.0787,22.014499999999998,0.1719,0.5963,-2.6307,152.75648561757623,-4.671089255234363
18403,162975,1647.424,1619.158,21.282999999999998,0.0508,21.995,0.0358,21.3035,0.1059,0.6187,-0.8873,152.7729329514891,-4.671066429907325
18405,162973,1159.196,1619.283,20.128999999999998,0.0264,20.84,0.0149,19.8685,0.0331,0.5920,-0.2763,152.79470427034352,-4.671059663158513
18410,162990,1457.866,1620.065,22.691,0.1468,23.01,0.0724,21.5615,0.1404,0.5403,-0.1447,152.78138582053984,-4.67102572829902
18413,162996,3045.939,1620.291,21.482,0.0612,22.234,0.0407,21.3505,0.1216,0.5970,-1.4690,152.710569615202,-4.671015827443396
18416,162994,2617.425,1621.056,21.147,0.0380,21.76,0.0273,20.9765,0.0820,0.5667,-0.4797,152.72967814133028,-4.67098248853988
18418,162992,2435.190,1621.153,21.761,0.0774,22.091,0.0408,21.354499999999998,0.1273,0.6750,-0.6990,152.7378044627892,-4.670978301812695
18420,162995,2638.564,1621.385,21.872999999999998,0.0764,22.561,0.0586,22.0185,0.2799,0.6157,-0.2717,152.72873549999994,-4.670967845839006
18421,162993,2467.517,1621.391,22.337999999999997,0.1186,23.137,0.0921,,,0.5750,-1.4410,152.7363629198703,-4.670967708798738
18423,53811,1895.481,1621.731,22.374,0.1113,22.842000000000002,0.0693,,,0.5200,-0.2115,152.76187145719626,-4.670952432529919
18425,163003,2299.048,1622.103,22.668,0.1451,23.326,0.1173,,,0.5515,-2.4455,152.7438753804864,-4.670936111477223
18428,5009166,2880.159,1622.301,22.674999999999997,0.1492,23.306,0.1146,21.9015,0.1782,0.5653,-0.6347,152.7179621683052,-4.670926811245105
18430,163009,1777.531,1623.008,22.625,0.1438,23.364,0.1255,,,0.5485,-3.4170,152.767131144733,-4.670895528317214
18432,5009169,2264.560,1623.065,22.371,0.1596,23.537,0.1374,,,0.5545,-1.1640,152.7454132878885,-4.67089335571994
18435,163020,2175.492,1624.099,18.551,0.0139,19.437,0.0096,17.9965,0.0144,0.7593,-0.1757,152.7493850555068,-4.670847384126897
18436,5009171,1492.570,1624.163,22.227999999999998,0.1213,23.006,0.0894,22.1645,0.2581,0.5217,-0.0873,152.7798382724039,-4.670843674113328
18437,163019,1865.532,1624.515,20.761999999999997,0.0403,21.534,0.0267,20.5485,0.0594,0.6590,-0.2513,152.76320695574844,-4.67082866519765
18440,163028,2071.228,1624.727,22.743,0.1325,23.043,0.0887,,,0.5750,-0.4460,152.75403445086664,-4.670819425845982
18441,163031,2458.614,1625.117,20.823999999999998,0.0411,20.955000000000002,0.0176,20.6795,0.0806,0.7027,-0.0407,152.73675992907428,-4.6708021133357995
18443,53828,1590.886,1625.178,22.401999999999997,0.1137,23.288,0.1087,,,0.5330,-1.7055,152.77545411248443,-4.670798768579548
18444,163026,1351.635,1625.264,22.729,0.1375,23.535,0.1259,,,0.5250,-2.0350,152.78612291523189,-4.670794398651203
18445,53830,2150.518,1625.284,21.637999999999998,0.0764,22.383,0.0497,21.386499999999998,0.1342,0.7167,-0.6717,152.75049870895975,-4.670794708963245
18446,163027,1913.805,1625.457,22.176,0.1051,22.882,0.0707,21.9945,0.1795,0.6340,-2.7877,152.7610543397064,-4.670786852162273
18450,5009174,1849.556,1625.706,22.445999999999998,0.1682,22.424,0.0505,,,0.5655,-2.1600,152.76391936449778,-4.670775712690984
18452,5009175,2033.171,1626.018,22.654,0.1825,23.433,0.1298,,,0.5235,-3.1700,152.75573150784479,-4.670762023236534
18453,163038,1940.515,1626.035,19.819,0.0181,19.837,0.0076,19.7475,0.0299,0.5190,-0.4413,152.75986327279915,-4.670761190127924
18455,163044,3382.184,1626.132,21.421999999999997,0.0539,21.986,0.0377,21.0715,0.0785,0.6197,-0.0623,152.69557562146514,-4.670755346698108
18457,163042,2660.614,1626.397,19.378,0.0218,19.874000000000002,0.0124,18.9845,0.0263,0.8100,-0.4947,152.72775223987017,-4.670745067646197
18460,163043,2786.876,1626.670,22.794999999999998,0.1560,23.211000000000002,0.0948,,,0.5425,-1.6115,152.72212189939393,-4.670732777925675
18461,163054,1934.325,1626.785,20.953,0.0400,21.072,0.0170,20.9895,0.0755,0.5667,-0.8497,152.76013929978524,-4.670727850761995
18463,163055,2426.371,1626.964,18.977,0.0142,19.638,0.0099,18.7825,0.0196,0.6643,-0.5847,152.73819772672454,-4.670720038863727
18465,163052,1641.620,1626.980,22.16,0.0936,22.807000000000002,0.0651,21.6085,0.1676,0.5477,-1.3207,152.77319175245415,-4.670718775145673
18468,163053,1700.536,1627.283,21.108999999999998,0.0478,21.818,0.0338,20.8265,0.0708,0.6403,-0.7307,152.77056453938692,-4.6707054101967085
18470,163056,2581.360,1627.399,21.982999999999997,0.0829,22.576,0.0594,21.6455,0.1407,0.6353,-1.0307,152.7312863765233,-4.670700609552967
18472,163062,1532.797,1627.541,18.555999999999997,0.0099,19.343,0.0063,18.2495,0.0117,0.5360,-0.2297,152.77804444212632,-4.670693628243459
18473,163063,2519.476,1627.569,21.596,0.0507,22.314,0.0459,21.9315,0.1615,0.5727,-0.5790,152.7340459402253,-4.670693100437927
18477,163076,2382.069,1628.646,21.017,0.0442,21.716,0.0277,20.921499999999998,0.0926,0.6560,-0.4380,152.74017326518936,-4.670645298329968
18478,163077,2391.883,1628.807,19.426,0.0185,20.03,0.0093,19.1945,0.0278,0.6597,-0.4280,152.73973563425216,-4.670638139929823
18479,163079,2732.451,1628.827,21.54,0.0587,22.072,0.0343,21.3435,0.1075,0.6013,-0.3723,152.72454884996657,-4.670636984208763
18484,163080,2930.372,1629.140,20.436,0.0273,21.078,0.0169,20.2595,0.0479,0.5973,-0.7227,152.71572305615373,-4.670622767938007
18485,163073,1594.746,1629.171,21.067,0.0434,21.724,0.0267,20.8655,0.0649,0.5677,-0.6267,152.77528197764187,-4.6706213095009055
18486,163078,2493.083,1629.271,19.102999999999998,0.0133,19.861,0.0098,18.758499999999998,0.0195,0.6063,-0.6057,152.73522287164286,-4.670617472538971
18487,163075,2018.406,1629.395,18.747,0.0112,19.415,0.0080,18.5615,0.0164,0.5937,-0.5220,152.75638991396258,-4.670611923652352
18492,163085,1943.907,1630.098,21.128999999999998,0.0413,21.795,0.0299,21.3415,0.1108,0.5487,-0.8700,152.7597120110777,-4.670580615670252
18497,163084,1325.697,1630.578,22.33,0.1018,23.012,0.0823,21.5475,0.1698,0.5583,-0.3817,152.787279541329,-4.670558151936072
18498,163094,2758.642,1630.601,21.686999999999998,0.0648,22.422,0.0492,21.5875,0.1308,0.6017,-1.2710,152.72338092981042,-4.6705581057422645
18500,163090,1489.501,1630.962,22.153,0.0947,22.84,0.0679,21.6865,0.1302,0.5927,-0.7200,152.77997511166447,-4.670541489619331
