,ID,X,Y,J,J_err,H,H_err,K,K_err,chi,sharp,ra,dec,rgc
150654,202227,4075.320,7969.802,19.458999999999996,0.0061,18.642,0.0166,18.5015,0.0109,0.8807,0.1823,11.745925420393034,-20.5960519067199,13.225330620063737
150657,5001397,290.736,7970.322,,,22.455000000000002,0.3440,24.9175,0.1529,1.4780,7.7855,11.925613098096893,-20.59596561976789,50.736289469959964
150658,202223,3356.499,7970.442,22.386000000000003,0.0320,21.615000000000002,0.1034,21.3465,0.0743,1.0017,0.0267,11.780054279169173,-20.596025738649,10.273782639425502
150664,202235,4185.408,7972.066,22.961999999999996,0.0510,22.074,0.1313,21.6945,0.0901,0.9533,-0.3500,11.740698582473252,-20.59595034559311,14.399266805864578
150675,202239,3821.076,7972.867,19.433999999999997,0.0059,18.452,0.0142,18.2105,0.0104,0.7887,-0.0407,11.757996670116215,-20.59591725578367,11.061199166185286
150676,202237,3377.212,7973.050,22.880000000000003,0.0511,21.891000000000002,0.0977,21.8405,0.1018,0.9013,-0.3730,11.779070844559588,-20.595909856536647,10.210768517888443
150678,202238,3416.836,7973.142,22.781999999999996,0.0454,22.136000000000003,0.1159,22.0075,0.1152,0.8903,0.0583,11.777189540602912,-20.59590580591267,10.10269789705334
150682,202249,4029.445,7973.544,22.243000000000002,0.0291,21.346,0.0773,21.1985,0.0627,0.9510,-0.0867,11.748103545569572,-20.59588594218604,12.776902560149523
150684,202246,3297.461,7974.351,21.634,0.0177,20.725,0.0532,20.4775,0.0348,0.9103,-0.1233,11.782857331028156,-20.59585189615189,10.537496376672626
150686,202245,3201.524,7974.646,22.713,0.0418,22.011000000000003,0.1120,21.9765,0.1111,0.9273,-0.4193,11.787412311153833,-20.59583850920734,11.096668026898893
150688,202252,3359.316,7974.975,21.384999999999998,0.0146,20.527,0.0425,20.2395,0.0290,0.8550,-0.2773,11.779920523918598,-20.595824277723388,10.276911272337193
150689,202253,3481.467,7975.127,21.310000000000002,0.0148,20.34,0.0410,19.7465,0.0203,0.8740,-0.1963,11.774120932242358,-20.595817603102397,10.009494714905001
150691,202255,3649.787,7975.373,21.485,0.0171,20.511000000000003,0.0457,19.8595,0.0221,0.9043,-0.3377,11.766129289510951,-20.5958064645949,10.215802036011196
150694,86702,3179.724,7975.521,23.061999999999998,0.0556,22.136000000000003,0.1342,21.9905,0.1148,0.9303,0.3203,11.78844734705084,-20.595799541299495,11.249502881126638
150715,202271,3536.415,7978.437,21.674,0.0153,22.184,0.1320,19.4915,0.0147,0.8677,0.0490,11.771512066290635,-20.595670466504803,10.0119877303645
150720,202278,3774.941,7978.877,20.708999999999996,0.0103,19.704,0.0268,19.1705,0.0150,0.8560,0.0570,11.760187134507564,-20.595650341955494,10.78694705135928
150723,202281,4054.561,7980.181,23.034,0.0556,22.068,0.1337,21.8535,0.1106,0.9803,-0.1280,11.746911119941148,-20.595590781144903,13.030205942598663
150724,202280,3259.907,7980.369,22.39,0.0303,21.515,0.0908,21.3305,0.0634,0.9303,-0.2050,11.784640335118668,-20.595584337800013,10.753194278894505
150734,202288,3755.484,7981.717,22.808999999999997,0.0481,21.865000000000002,0.1203,21.8815,0.1038,0.9910,-0.1900,11.76111094105556,-20.595524194777276,10.684368141675876
150739,86736,4096.888,7982.762,23.43,0.0762,22.339000000000002,0.1560,22.5835,0.1877,0.9290,-0.1497,11.744901507802922,-20.59547573962678,13.460706553163236
150748,86738,2871.265,7984.537,23.052,0.0511,22.121000000000002,0.1369,21.9175,0.1120,0.9760,0.0360,11.803092552588993,-20.595397051069845,14.10830818554452
150749,86741,3371.537,7984.609,23.436,0.0714,21.92,0.1082,20.8545,0.0444,0.9023,0.1580,11.779340271198038,-20.595396120143654,10.262933822671522
150753,86745,3454.540,7985.909,22.851,0.0476,22.033,0.1213,21.7735,0.1118,0.9313,-0.4130,11.775399393225976,-20.59533840569155,10.069073135009061
150756,202305,3474.918,7986.303,21.092999999999996,0.0134,20.130000000000003,0.0353,19.6055,0.0197,0.8720,0.0297,11.774431871894862,-20.595320896507612,10.046059627823176
150763,86751,3174.302,7987.489,23.04,0.0497,22.261000000000003,0.1526,22.0325,0.1128,0.9117,0.2843,11.788704727843093,-20.595267613748437,11.324018916687951
150771,202320,4356.654,7988.926,22.116999999999997,0.0270,21.200000000000003,0.0687,20.9965,0.0570,0.9600,-0.3113,11.732568220260509,-20.59519924457535,16.41612218218842
150774,202327,3533.102,7989.300,21.775,0.0203,20.771,0.0523,20.6465,0.0446,0.9450,0.2103,11.771669372964611,-20.595187673065155,10.039281772998214
150776,202316,3427.069,7989.601,21.921999999999997,0.0236,20.999000000000002,0.0570,20.8355,0.0464,0.8910,-0.1283,11.776703678846511,-20.595174307187904,10.127501811921173
150777,202326,3312.926,7989.727,22.174,0.0282,21.258000000000003,0.0601,21.0525,0.0553,0.8600,0.0247,11.782123036151601,-20.595168557137214,10.509980074980742
150778,202331,4200.166,7989.735,20.637999999999998,0.0092,19.665000000000003,0.0281,18.9685,0.0132,0.8483,-0.1917,11.739998068452392,-20.595164925181038,14.58016276010879
150783,202330,3992.132,7990.054,22.735,0.0432,21.817,0.1135,21.6615,0.0909,0.9903,-0.0720,11.749875244972058,-20.595152431012075,12.449258483662328
150786,202328,3555.522,7990.457,21.11,0.0143,20.013,0.0331,19.3255,0.0168,0.8993,-0.3243,11.77060490248855,-20.595136230105346,10.057915771359646
150788,86765,3162.922,7990.533,23.255000000000003,0.0598,22.689,0.2020,22.331500000000002,0.1462,0.8647,0.0697,11.789245022291023,-20.595132281289565,11.415735051061407
150789,202339,3385.337,7990.559,21.467999999999996,0.0167,20.502000000000002,0.0421,20.0705,0.0278,0.8900,-0.1543,11.778685057471494,-20.595131694448064,10.236520028789538
150796,202343,2986.463,7992.530,22.537,0.0370,21.547,0.0922,21.5715,0.0753,0.9037,-0.0107,11.797623043885562,-20.595042619332016,12.94210102450357
150798,202348,3444.481,7992.770,21.652,0.0175,20.687,0.0485,20.4705,0.0347,0.8660,-0.2010,11.775876979082389,-20.595033471928215,10.103965263485353
150801,202349,3685.483,7993.121,21.342999999999996,0.0149,20.489,0.0446,20.2705,0.0318,0.9013,-0.3483,11.764434536888457,-20.595017580185004,10.383547468694665
150804,202354,3460.692,7993.431,22.765,0.0429,21.644000000000002,0.0955,21.9525,0.1256,0.9330,-0.2190,11.775107303008863,-20.595004098357666,10.08183590144967
150808,202357,4286.316,7993.972,21.734,0.0222,20.749000000000002,0.0508,20.5845,0.0422,0.9510,0.2667,11.735907831159858,-20.59497575429211,15.57476066569745
150818,86780,2942.883,7995.352,23.075000000000003,0.0529,22.333000000000002,0.1601,22.3025,0.1543,0.9553,0.3000,11.79969214130083,-20.594916911981617,13.384673178033877
150819,202366,4197.579,7995.450,22.582,0.0336,21.682000000000002,0.0963,21.4045,0.0723,0.8777,-0.3717,11.74012095357729,-20.594910951637225,14.55645816811992
150835,202375,4209.940,7997.836,22.914,0.0513,21.799,0.1076,21.7145,0.0942,0.9847,-0.1160,11.739534095551171,-20.59480479080196,14.69717557665869
150838,202382,3638.672,7998.459,20.619,0.0091,19.708000000000002,0.0289,19.3375,0.0161,0.8513,-0.2560,11.766657070915782,-20.594780453217723,10.237528899102548
150839,202374,3820.385,7998.474,20.847,0.0115,19.872,0.0303,19.1975,0.0159,0.8893,-0.1447,11.758029602605971,-20.594779179140556,11.104930309821112
150851,202381,3440.756,7999.335,22.643,0.0418,21.892,0.1059,21.5955,0.0842,0.8810,0.2237,11.776053834142491,-20.594741695095813,10.128943598412478
150854,202386,3691.052,7999.719,21.705,0.0195,20.772000000000002,0.0465,20.6595,0.0433,0.8813,-0.2103,11.7641701486658,-20.594724322457676,10.420592027638389
150856,86802,2863.167,8000.012,23.220999999999997,0.0575,22.354000000000003,0.1634,22.1185,0.1154,0.9783,0.1867,11.803476904054854,-20.594709215485253,14.240419956979881
150859,202390,3533.686,8000.755,22.061,0.0250,21.047,0.0619,21.0475,0.0520,0.8913,-0.1750,11.771641655352601,-20.594678565565445,10.070052246911214
150860,202391,3564.052,8000.807,22.643,0.0441,21.776,0.1079,21.735500000000002,0.0949,0.9897,0.0797,11.770199922909427,-20.594676224037112,10.093827401780187
150874,202402,3117.690,8002.456,23.012,0.0586,22.067,0.1317,21.578500000000002,0.0941,1.0290,0.2163,11.791392517841139,-20.594602180375677,11.799815012416188
150880,86821,3763.038,8003.003,22.836999999999996,0.0502,22.089000000000002,0.1407,21.6845,0.0902,1.0150,0.1750,11.76075237291556,-20.59457812976746,10.769365367993702
150885,202419,5629.404,8003.600,21.768,0.0227,21.21,0.0860,20.7305,0.0574,1.1300,-0.3523,11.672140276498578,-20.594521985161222,34.13795025299253
150887,202411,3448.190,8003.729,22.884,0.0519,21.907,0.1197,21.7795,0.1050,0.9770,-0.3423,11.775700877303997,-20.59454641038006,10.128864886735993
150888,202414,3704.792,8003.735,22.564999999999998,0.0411,21.767,0.1007,21.6355,0.0889,0.9393,-0.0657,11.76351780678969,-20.594545794704512,10.486595828647564
150890,202417,3957.223,8004.113,22.787999999999997,0.0403,21.700000000000003,0.1034,21.7655,0.1107,0.9723,-0.0193,11.751532772509764,-20.59452781919218,12.159392783209865
150891,86819,3052.465,8004.122,22.994,0.0514,22.255000000000003,0.1428,22.1005,0.1272,1.0423,0.1840,11.794489292231757,-20.594527810015364,12.359323624016572
150892,202410,2894.621,8004.225,22.171999999999997,0.0275,21.322000000000003,0.0765,21.0835,0.0609,0.9597,0.1317,11.801983481062814,-20.59452221404356,13.913212919027561
150894,202416,3938.686,8004.403,22.228,0.0294,21.462,0.0842,21.3175,0.0698,0.9487,-0.1213,11.75241288258343,-20.594515044824234,12.002007176267547
150903,202423,3421.987,8006.256,21.886000000000003,0.0225,20.87,0.0535,20.7865,0.0454,0.9190,0.3260,11.776944953939582,-20.594434087813863,10.185951287780709
150908,202428,3567.764,8006.697,22.533,0.0373,21.580000000000002,0.0954,21.5555,0.0754,0.9100,0.0427,11.77002369058002,-20.594414443827663,10.113460755740025
150911,202431,4160.126,8007.120,23.031999999999996,0.0472,22.414,0.1706,22.0135,0.1273,0.9430,-0.3850,11.74189928052649,-20.59439263243336,14.155651429960555
150917,202434,3635.235,8008.704,22.039,0.0205,21.177,0.0661,21.0165,0.0525,0.8497,-0.2727,11.766820278060669,-20.594325130920787,10.252648557707873
150918,86835,3752.188,8008.920,23.261000000000003,0.0701,22.332,0.1638,22.5345,0.1865,1.0030,0.3687,11.761267537567011,-20.594315194332093,10.723644215113179
150921,202440,3925.833,8009.582,21.64,0.0188,20.788,0.0538,20.6075,0.0396,0.9427,-0.3447,11.753023155973224,-20.594284945638478,11.903641546446497
150928,202445,2921.237,8010.487,22.956000000000003,0.0495,22.046,0.1326,21.8055,0.1025,0.9833,-0.2180,11.80071974648674,-20.594244099526524,13.651167748519386
150929,202444,2664.141,8011.125,22.665999999999997,0.0450,21.753,0.1231,21.6515,0.0992,1.1023,0.2577,11.812926236206646,-20.594213483396018,16.5866107336581
150935,202451,3596.436,8011.809,22.869,0.0445,22.008000000000003,0.1255,21.8075,0.1015,0.9487,0.0320,11.768662397956613,-20.59418720458279,10.170618382149321
150937,202452,2601.135,8012.487,22.022,0.0275,21.096,0.0903,20.9375,0.0701,1.2083,-0.3183,11.815917640291499,-20.594152265881636,17.371987229192
150939,202458,3538.141,8012.633,18.835,0.0047,17.993000000000002,0.0149,17.8775,0.0082,1.0100,0.1833,11.77143014961634,-20.594150654994312,10.10371436146247
150945,202453,2989.261,8013.111,21.003999999999998,0.0119,20.039,0.0346,19.5395,0.0186,0.8827,0.1503,11.797490060318303,-20.594127933185092,12.975085787010753
150954,202472,4400.825,8014.561,21.592,0.0168,20.752000000000002,0.0514,20.2105,0.0336,0.9820,-0.2553,11.730471372957318,-20.59405940158263,16.974867603156675
150962,202473,4046.469,8015.968,22.929000000000002,0.0464,21.842000000000002,0.1207,21.892500000000002,0.1124,0.9907,-0.3690,11.747295605207864,-20.594000321458278,12.995952882400882
150967,202476,2936.645,8016.926,21.838,0.0236,20.726000000000003,0.0544,20.6915,0.0442,0.9637,0.0500,11.79998815178164,-20.59395803238951,13.510773783965934
150968,202477,2993.966,8016.997,22.954,0.0485,22.086000000000002,0.1377,21.6515,0.0918,0.9163,0.0707,11.797266648887216,-20.59395525273581,12.940992969387782
150975,202487,4264.751,8017.942,22.153,0.0239,21.147000000000002,0.0661,20.9645,0.0523,0.9103,-0.1437,11.736931971996324,-20.59391065440225,15.340840536055698
150978,202483,3276.923,8018.228,22.819000000000003,0.0473,21.884,0.1128,21.7615,0.1005,0.9590,-0.2123,11.783832333217507,-20.59390177388247,10.77321569423491
150981,202492,3720.794,8018.692,22.967999999999996,0.0489,21.733,0.1037,21.6965,0.0867,0.8947,-0.3940,11.762758108315891,-20.593880994516272,10.590575553417027
150984,202494,4327.248,8018.975,23.225,0.0602,22.135,0.1509,22.1635,0.1267,1.0063,-0.0737,11.733964736077649,-20.593864076159093,16.07949871635442
150992,202500,4059.804,8019.957,23.040999999999997,0.0531,21.973000000000003,0.1164,21.9055,0.1156,0.9260,-0.2730,11.746662514938569,-20.593822933553607,13.131277166938391
150996,202504,4215.377,8020.856,22.874000000000002,0.0517,21.889000000000003,0.1224,21.8475,0.1039,0.9880,0.0670,11.73927619352285,-20.59378163594328,14.778923601456968
151006,202511,3687.005,8021.779,22.603,0.0389,21.564,0.0914,21.5155,0.0804,0.9330,-0.0903,11.76436236054677,-20.593743897356653,10.454950360628965
151007,86872,3473.602,8022.107,22.856,0.0534,22.316000000000003,0.1731,21.610500000000002,0.0934,1.0130,0.0220,11.774494354932141,-20.59372962047949,10.146899728404785
151009,202513,3615.075,8022.438,22.847,0.0524,21.862000000000002,0.1299,21.7055,0.0862,1.0173,-0.3310,11.767777470120956,-20.593714775999935,10.235703074513765
151014,202517,4404.275,8023.928,22.418999999999997,0.0337,21.404,0.0874,21.4635,0.0881,1.0630,0.3950,11.730307694677997,-20.593643052365056,17.022849564735175
151015,202515,3158.854,8024.183,21.283,0.0170,20.411,0.0424,19.9655,0.0272,0.9720,0.3647,11.789438018754375,-20.59363672147823,11.546655912833366
151022,202521,4028.514,8025.161,22.336999999999996,0.0328,21.46,0.0811,21.2905,0.0637,0.9170,-0.3713,11.748148149305996,-20.59359187869023,12.835742278933607
151025,202523,3708.448,8026.071,21.430999999999997,0.0187,20.576,0.0482,20.2375,0.0341,0.9850,0.1127,11.763344299301126,-20.59355308051722,10.552115180929318
151028,202527,3502.529,8026.715,21.521,0.0186,20.508000000000003,0.0475,19.9455,0.0259,0.9403,-0.3013,11.77312095460177,-20.593524815939453,10.13931382278628
151033,202530,3646.373,8027.852,23.089,0.0577,22.132,0.1532,22.0365,0.1344,1.0510,-0.1290,11.76629151032039,-20.593474091184603,10.330658848645166
151042,202540,4031.885,8029.772,22.877000000000002,0.0510,21.821,0.1046,21.8275,0.1067,0.9490,-0.3360,11.747988136449909,-20.593386922652982,12.873840148653521
151044,202537,3615.438,8030.154,22.481,0.0367,21.646,0.0924,21.4635,0.0897,1.0030,0.3747,11.767760251016698,-20.593371844787924,10.2556651984366
151050,202548,3724.278,8030.539,22.625999999999998,0.0389,21.521,0.0830,21.5725,0.0871,0.9573,-0.0687,11.762592735811886,-20.593354454151875,10.632516451061148
151062,202551,3102.143,8032.314,21.448,0.0143,20.524,0.0479,20.2105,0.0325,0.9437,-0.2760,11.79213051207105,-20.593275096153054,12.015681476517512
151070,202563,4447.123,8033.863,22.819000000000003,0.0499,22.026,0.1449,21.8515,0.1154,1.1140,-0.0547,11.728273485633268,-20.593200970924215,17.563664072601572
151071,202561,3910.980,8033.866,20.543,0.0110,19.688000000000002,0.0299,19.4165,0.0191,0.9730,0.1737,11.753728501205922,-20.593205751586343,11.823510925895174
151076,86903,3364.326,8034.589,23.112000000000002,0.0537,22.1,0.1402,22.5395,0.1476,0.9487,-0.2777,11.779682565684812,-20.593174795083712,10.433805188217953
151078,202568,4162.467,8034.850,22.644,0.0416,21.872,0.1245,21.2935,0.0714,1.0193,0.2097,11.741788400735093,-20.593160177287423,14.208960471924179
151108,202599,3566.950,8040.274,23.194000000000003,0.0654,22.081,0.1610,22.3815,0.1635,0.9533,0.2373,11.770062382709158,-20.592922145875725,10.199662608532666
151110,202602,3654.661,8040.406,21.103,0.0127,19.666,0.0309,19.0265,0.0143,0.9363,-0.1693,11.765898043608574,-20.59291612098245,10.385803458313536
151113,202600,3610.594,8040.746,22.732,0.0474,22.012,0.1234,21.6225,0.0948,0.9937,0.0603,11.767990255485742,-20.59290110197115,10.27144193003535
151117,202603,4387.316,8041.166,23.207,0.0641,21.975,0.1182,22.0535,0.1531,0.9687,-0.0100,11.731113096943284,-20.592877128574493,16.823278753395126
151119,86922,4036.201,8041.372,22.985,0.0529,22.073,0.1460,22.0895,0.1325,1.0140,0.3277,11.747783312315832,-20.59287133992571,12.93020660837418
151121,202607,4086.924,8041.662,22.533,0.0358,21.718,0.1058,21.4685,0.0834,0.9757,0.3063,11.745375091507773,-20.592858063448407,13.427718806188366
151122,202606,3420.896,8041.699,22.619999999999997,0.0416,21.951,0.1327,21.8185,0.1078,1.0163,-0.1333,11.776996727904896,-20.592858855485293,10.289884630778237
151126,202611,4257.355,8042.455,22.894,0.0481,22.279,0.1638,22.0365,0.1318,1.0157,0.1093,11.73728338975292,-20.59282127251171,15.275185416477395
151128,86926,4282.106,8042.678,22.889000000000003,0.0487,22.237000000000002,0.1615,22.0655,0.1261,0.9777,0.2453,11.736108266511224,-20.592811105561996,15.562290166652659
151132,202613,3586.853,8043.596,21.810000000000002,0.0225,20.711000000000002,0.0533,19.9595,0.0265,0.9530,-0.0467,11.769117434188587,-20.592774475471426,10.234902200916446
151137,86930,3237.031,8045.156,23.119,0.0522,22.379,0.2139,22.1965,0.1433,1.0167,-0.3323,11.785726248231502,-20.592704872828325,11.081324346187243
151138,202619,3819.730,8045.265,23.299999999999997,0.0640,22.092000000000002,0.1485,22.0915,0.1558,1.0817,-0.3510,11.758060928244142,-20.592699599092953,11.189832637044539
151145,86935,3596.448,8046.142,22.979,0.0563,22.038,0.1347,22.2135,0.1363,0.9993,-0.1267,11.768661888031007,-20.592661305914653,10.257437908365594
151148,202623,3017.658,8046.572,22.601999999999997,0.0406,21.695,0.1102,21.3765,0.0764,1.0493,0.0670,11.796141606345268,-20.592640962054734,12.802938969521335
151150,202627,3730.466,8046.989,21.668,0.0181,20.427,0.0386,19.9035,0.0260,0.8373,-0.0937,11.76229900075656,-20.592623328546225,10.697181696120186
151165,86948,4464.338,8049.369,23.456000000000003,0.0883,22.456,0.1825,22.1225,0.1437,1.0860,-0.0057,11.727456366183366,-20.592511601783357,17.788407925679902
151167,86947,4294.284,8049.661,22.963,0.0498,22.186,0.1508,22.5595,0.1909,0.9973,0.0453,11.735530160677776,-20.592500623803748,15.71021704509839
151176,202649,3729.368,8051.744,21.700000000000003,0.0177,20.821,0.0533,20.5105,0.0365,0.8540,0.3487,11.762351148549858,-20.59241200063714,10.7024083125596
151191,86960,3957.973,8053.820,23.186999999999998,0.0689,22.141000000000002,0.1435,22.2265,0.1671,0.9730,-0.2937,11.751497500831563,-20.592318632680218,12.241263519790039
151192,202656,3652.435,8053.996,22.262999999999998,0.0305,21.372,0.0839,21.5795,0.0789,0.9667,-0.0757,11.766003763829726,-20.59231213121715,10.41143836026419
151194,86963,2722.881,8054.636,23.467999999999996,0.0802,22.018,0.1265,21.3065,0.0905,1.0837,0.4090,11.810136903847049,-20.59228026937042,15.995505356038091
151197,202662,3672.163,8055.250,22.253,0.0334,21.281000000000002,0.0757,21.2645,0.0705,1.0003,-0.1807,11.765067125908622,-20.592256349589114,10.478217040581283
151199,202666,4030.594,8055.493,22.503,0.0370,21.783,0.1108,21.7255,0.1014,1.0133,-0.0977,11.748049631184207,-20.592243785980646,12.89585514016012
