,ID,X,Y,J,J_err,H,H_err,K,K_err,chi,sharp,ra,dec
18395,9100,1936.037,1378.203,22.232999999999997,0.0250,21.659999999999997,0.1226,21.398,0.0390,0.5790,-0.5157,49.61240684677693,-66.54285386218056
18397,81562,1476.873,1378.299,21.458,0.0175,20.584000000000003,0.0489,19.654,0.0139,0.6100,0.3867,49.66367317168023,-66.54281955181145
18400,81565,1969.390,1378.415,20.386000000000003,0.0059,19.628999999999998,0.0305,19.374,0.0078,0.5337,0.0360,49.60868290577034,-66.54284596973874
18401,81573,3415.851,1378.419,21.963,0.0186,21.6,0.1026,21.396,0.0394,0.5433,-0.5853,49.44718313720383,-66.54282710320118
18407,81576,4196.826,1378.699,21.264000000000003,0.0136,20.673000000000002,0.0595,20.244,0.0210,0.6910,-0.0157,49.35998656687187,-66.54273546340126
18414,81579,1123.104,1378.892,20.29,0.0071,19.519,0.0228,19.206,0.0101,0.6057,-0.2307,49.703171710538356,-66.54275862422311
18415,9107,2313.755,1378.913,22.491999999999997,0.0272,21.615000000000002,0.1208,21.404,0.0361,0.5080,-0.1170,49.5702339551382,-66.54283446384638
18416,81587,2595.586,1379.026,21.560000000000002,0.0142,20.737000000000002,0.0645,20.361,0.0170,0.6067,-0.4653,49.538767063591926,-66.54283112838516
18424,81591,4231.735,1379.251,21.051000000000002,0.0121,20.225,0.0478,19.262999999999998,0.0105,0.7000,-0.7813,49.35608914753974,-66.5427062588184
18425,9108,2568.123,1379.340,20.534,0.0066,19.802,0.0255,19.48,0.0093,0.5093,0.2070,49.54183335442954,-66.54281728598595
18426,81590,3525.455,1379.395,20.75,0.0083,20.008000000000003,0.0301,19.733,0.0121,0.5370,-0.4340,49.434945894610976,-66.54277553422108
18428,9179,1885.157,1379.428,23.592999999999996,0.0744,21.956000000000003,0.1408,22.643,0.1137,0.5613,-0.0767,49.61808752375055,-66.54279691391264
18438,9155,2351.594,1379.837,23.406999999999996,0.0644,23.238999999999997,0.4767,22.461,0.0862,0.5997,-1.8540,49.5660091363165,-66.54279399044508
18443,9122,3410.821,1380.046,21.964,0.0202,21.174,0.0835,21.096,0.0329,0.4983,0.0660,49.4477450297255,-66.54275514527265
18444,81597,1870.928,1380.049,22.022999999999996,0.0194,21.158,0.0795,20.724,0.0225,0.5353,-0.2750,49.61967612931019,-66.54276857691853
18448,9139,2430.236,1380.232,22.607999999999997,0.0324,22.015,0.1609,21.227,0.0339,0.5717,-1.0200,49.557228635022916,-66.5427773039305
18451,81604,3340.157,1380.281,21.997,0.0190,21.508000000000003,0.1203,21.302,0.0365,0.6573,0.2020,49.45563478208199,-66.54274944767235
18453,81603,2764.358,1380.322,20.353,0.0062,19.752000000000002,0.0405,19.443,0.0096,0.6677,-0.3267,49.51992345850436,-66.54277151745444
18455,5004020,3162.590,1380.389,,0.1125,24.676000000000002,1.4691,23.379,0.2191,0.6310,-1.9873,49.47546035535284,-66.54275482466699
18456,81601,2556.102,1380.445,22.872999999999998,0.0421,22.4,0.2525,21.752,0.0517,0.6307,-1.9057,49.54317552356772,-66.54276820558687
18457,9166,2146.419,1380.452,22.112000000000002,0.0233,21.744,0.1423,20.957,0.0291,0.6130,-1.4940,49.588917170321075,-66.54276207658488
18458,81610,2398.181,1380.460,22.793,0.0361,21.778,0.1287,21.615,0.0440,0.5790,-0.0777,49.56080761385772,-66.5427668757095
18460,81598,1947.521,1380.475,21.418,0.0130,20.906,0.0642,20.451,0.0184,0.5310,0.3157,49.61112437532112,-66.5427534212555
18462,81613,2860.467,1380.565,19.339,0.0033,18.996000000000002,0.0191,18.846,0.0066,0.5530,0.1673,49.50919277696685,-66.54275856098711
18463,81614,3053.223,1380.675,22.104,0.0206,21.395000000000003,0.0925,20.762,0.0226,0.5870,-0.5597,49.48767134282382,-66.54274713515767
18466,81612,2748.887,1380.728,22.36,0.0260,21.302999999999997,0.1053,21.068,0.0300,0.6477,0.2327,49.52165083413358,-66.542753751587
18467,81611,2727.100,1380.838,23.801000000000002,0.0779,25.206000000000003,3.3642,22.322,0.0852,0.6770,-2.4837,49.5240833845387,-66.54274922273711
18472,9171,2731.349,1381.113,23.277,0.0600,22.417,0.2767,22.054,0.0692,0.6993,-1.8147,49.52360898945368,-66.54273693327102
18474,9156,2383.772,1381.337,22.851999999999997,0.0408,22.204,0.1722,21.801,0.0510,0.5523,-0.4967,49.56241637224557,-66.542727738812
18476,9133,1661.813,1381.410,21.613,0.0178,20.761000000000003,0.0669,20.441,0.0219,0.5730,-0.0390,49.643023827693234,-66.54269540099665
18477,81606,1793.013,1381.461,21.506,0.0140,20.750999999999998,0.0543,20.555,0.0197,0.5330,0.3740,49.62837522576767,-66.54270150040551
18481,81626,3466.421,1381.668,21.970999999999997,0.0209,21.003,0.0661,20.311,0.0194,0.6173,-0.2603,49.44153753338524,-66.54267904277916
18482,9170,2642.561,1381.708,23.28,0.0587,22.546,0.2428,22.198999999999998,0.0770,0.6140,-1.4040,49.53352228906394,-66.54271159604954
18492,81635,2309.823,1382.141,22.259,0.0239,21.747,0.1379,21.084,0.0295,0.5363,-0.1613,49.570672827523744,-66.54269092914629
18493,81624,2367.399,1382.211,23.177,0.0533,22.802,0.3388,21.945,0.0591,0.5717,-3.6770,49.56424440817644,-66.54268869353375
18496,5004024,1964.797,1382.326,22.811,0.0429,23.508000000000003,0.6043,21.64,0.0467,0.5300,-2.3677,49.609195280587755,-66.54267194235587
18498,9168,2370.514,1382.365,22.027,0.0195,21.185000000000002,0.0859,20.642,0.0213,0.5827,-1.3497,49.56389661048897,-66.54268188895175
18500,9180,1940.019,1382.403,22.252000000000002,0.0282,22.383000000000003,0.2402,21.408,0.0421,0.6060,-2.4467,49.6119617555831,-66.54266738308108
18503,9181,2066.182,1382.473,21.823,0.0176,20.945999999999998,0.0722,20.629,0.0210,0.5360,-0.0720,49.597875545505374,-66.54266955344465
18507,81621,2104.951,1382.677,21.536,0.0136,21.076,0.0768,20.419,0.0174,0.5520,-0.6027,49.593546936402596,-66.54266185573536
18508,81639,3531.970,1382.706,20.728,0.0096,19.747999999999998,0.0296,19.431,0.0113,0.6127,0.3280,49.43421914941378,-66.54262786211746
18509,81637,2901.133,1382.787,21.793999999999997,0.0170,20.839999999999996,0.0650,20.546,0.0195,0.5940,-0.5867,49.504652531265805,-66.54265867212912
18511,81632,1842.759,1382.894,22.39,0.0278,21.848,0.1273,21.623,0.0440,0.5263,0.0483,49.62282084259014,-66.54264062614189
18514,9194,2305.339,1383.264,21.839,0.0171,20.976999999999997,0.0723,20.703,0.0224,0.5593,-0.0727,49.57117342017843,-66.54264093884456
18517,81630,1662.780,1383.524,21.478,0.0156,20.988999999999997,0.0790,20.378,0.0203,0.5503,-0.3567,49.642915495581306,-66.54260151231955
18521,9163,1825.694,1383.638,21.644,0.0150,21.098,0.0710,20.916999999999998,0.0256,0.4807,-0.1217,49.624726056295295,-66.54260661619374
18524,81654,3410.273,1383.786,20.403,0.0058,19.613999999999997,0.0247,19.378,0.0083,0.5020,-0.1347,49.44780687135516,-66.5425889617746
18525,81638,2990.012,1383.816,22.793,0.0381,22.045,0.1791,21.497,0.0428,0.6503,-1.1487,49.49472921446089,-66.54261000430783
18526,81653,2811.069,1383.880,17.984,0.0025,17.215,0.0105,16.793,0.0026,0.6647,0.1930,49.514708312528825,-66.54261242784881
18527,9209,2742.690,1383.883,22.845,0.0383,21.835,0.1636,21.909,0.0633,0.6473,-1.1367,49.522342870884486,-66.54261363574089
18528,81644,1760.677,1383.941,21.680999999999997,0.0156,20.988,0.0829,20.444,0.0183,0.6073,-0.2750,49.631985188463915,-66.54258934346629
18529,81646,1808.657,1383.949,20.869999999999997,0.0081,20.499000000000002,0.0499,20.211,0.0146,0.5343,-0.1097,49.626628200866406,-66.54259182912551
18534,9195,2354.195,1384.203,22.494,0.0303,22.262,0.2005,21.396,0.0409,0.6123,-0.0270,49.56571857776682,-66.54259998277655
18540,9152,1911.098,1384.365,21.826999999999998,0.0193,21.271,0.0878,20.66,0.0233,0.5933,0.1910,49.61519056590045,-66.5425787943455
18542,9184,2379.017,1384.406,22.795,0.0365,21.942999999999998,0.1439,21.852,0.0523,0.5527,-0.1037,49.562947181022395,-66.54259128279286
18545,5000069,1523.908,1384.474,,,22.378,0.1776,21.989,0.0903,0.7810,-2.0930,49.658420412500895,-66.54254895574428
18547,81657,689.716,1384.537,21.680999999999997,0.0197,20.683999999999997,0.0698,19.948,0.0159,0.7347,-0.3507,49.75155763524464,-66.54245183237768
18550,81672,3397.793,1384.658,22.633000000000003,0.0354,22.278999999999996,0.1867,21.526,0.0429,0.6163,-0.0300,49.44920041866886,-66.54255107294131
18551,81668,3013.371,1384.675,22.008000000000003,0.0205,21.689,0.1082,20.654,0.0225,0.5890,-0.6637,49.49212125160073,-66.54257095118025
18556,81622,2165.389,1385.023,22.232,0.0244,21.323999999999998,0.0823,21.315,0.0403,0.4653,-0.6687,49.586798813072626,-66.54255948508265
18557,9185,2406.202,1385.023,21.906999999999996,0.0202,20.958,0.0858,19.742,0.0108,0.6553,-1.5603,49.55991194585048,-66.54256415733707
18559,81671,3208.009,1385.201,21.235999999999997,0.0106,20.448,0.0479,20.131999999999998,0.0141,0.5743,-0.9807,49.470389921896924,-66.54253859367917
18562,9208,2563.633,1385.344,21.875,0.0190,22.615000000000002,0.2985,21.787,0.0544,0.5603,-1.1440,49.54233471021407,-66.54255045456841
18563,81667,2630.561,1385.382,21.976,0.0198,21.198,0.1115,20.476,0.0182,0.6990,-2.2907,49.53486217575421,-66.54254840889841
18565,81686,2566.736,1385.471,22.119999999999997,0.0219,20.798000000000002,0.0572,20.416999999999998,0.0175,0.5077,0.3593,49.541988260076344,-66.54254480145465
18566,9217,2154.087,1385.513,23.622999999999998,0.0825,22.53,0.2278,22.088,0.0740,0.5473,-1.6850,49.58806064877046,-66.54253737485548
18573,81688,3423.241,1385.790,22.119999999999997,0.0221,21.778,0.0996,21.527,0.0436,0.5503,-0.6357,49.44635934689739,-66.54249898168725
18576,9202,1862.813,1385.828,21.341,0.0146,21.113,0.0951,20.519,0.0234,0.5963,0.1867,49.620581409803826,-66.54251130536261
18581,81685,2521.563,1386.224,23.292,0.0548,22.478,0.2444,22.176,0.0796,0.6533,-1.0737,49.54703183941436,-66.54251138559866
18582,81677,1639.235,1386.267,21.999000000000002,0.0241,20.613999999999997,0.0533,19.927,0.0153,0.6233,-0.6763,49.64554381669463,-66.54247795720934
18585,9234,2846.625,1386.526,22.247,0.0264,22.456000000000003,0.2225,22.447,0.1102,0.6203,-2.1617,49.51073863040232,-66.54249398375073
18588,9193,2168.614,1386.639,21.278,0.0121,20.201,0.0409,19.468,0.0089,0.5177,-0.8280,49.586438624119296,-66.54248775594859
18594,9231,2552.148,1386.932,19.833,0.0047,18.987000000000002,0.0230,18.421,0.0052,0.6130,-0.5263,49.54361702162315,-66.54247990230002
18596,81701,3230.380,1386.980,22.162,0.0226,21.345999999999997,0.0844,20.820999999999998,0.0240,0.5740,-1.3500,49.46789244412026,-66.54245830219985
18597,9250,2591.555,1387.040,23.287,0.0558,22.722,0.3305,22.105,0.0676,0.6717,-1.4333,49.53921722969009,-66.54247497127264
18599,9201,1819.958,1387.079,20.522999999999996,0.0060,19.792,0.0299,19.264,0.0075,0.4773,-0.3223,49.6253659960526,-66.54245336085951
18600,81700,3149.833,1387.212,21.636000000000003,0.0147,20.881999999999998,0.0623,20.424,0.0185,0.5900,0.3733,49.47688553324784,-66.54245221539837
18602,81693,1997.214,1387.251,22.244,0.0264,21.272,0.0891,20.973,0.0292,0.5917,-0.1950,49.60557537195466,-66.54245446772683
18606,9248,2425.146,1387.402,22.863999999999997,0.0440,22.043,0.1986,21.698,0.0516,0.5443,-0.0623,49.557796790537004,-66.54245859616726
18610,81707,2507.677,1387.654,21.903999999999996,0.0194,21.241,0.0844,20.585,0.0202,0.5923,0.3463,49.54858220751905,-66.54244781312913
18613,81711,2828.433,1388.016,19.560000000000002,0.0051,18.819000000000003,0.0188,18.58,0.0060,0.5837,0.1950,49.51276985746378,-66.54242820608161
18621,81631,1740.858,1388.608,22.549,0.0321,21.560000000000002,0.0977,21.503,0.0438,0.4903,0.0757,49.634197252642224,-66.54238069467173
18623,81722,2957.390,1388.651,19.875999999999998,0.0049,19.328000000000003,0.0388,18.977999999999998,0.0073,0.7647,-0.4183,49.49837189202714,-66.54239626566752
18625,9241,1772.903,1388.720,22.078000000000003,0.0223,21.092999999999996,0.0703,20.333,0.0179,0.5170,-0.1953,49.63061942889615,-66.54237768522454
18629,9237,3925.058,1388.984,21.676000000000002,0.0199,20.887999999999998,0.0625,20.28,0.0228,0.6767,0.1337,49.39033251428317,-66.5423114105948
18630,9277,1242.967,1389.010,21.517000000000003,0.0182,20.653,0.0539,20.376,0.0241,0.6770,-0.0363,49.68978630325105,-66.5423217645094
18634,9256,2101.987,1389.230,22.819000000000003,0.0355,22.391,0.2281,21.905,0.0560,0.5230,-0.5300,49.59387730984694,-66.54237051119495
18640,9312,2185.665,1389.390,22.262,0.0281,21.628999999999998,0.1412,21.11,0.0350,0.6560,0.3327,49.58453469013383,-66.54236596743065
18641,9240,1757.064,1389.412,22.482999999999997,0.0303,21.717,0.1328,21.605999999999998,0.0454,0.5663,0.3267,49.63238773765575,-66.54234596703748
18645,9266,2095.212,1389.532,21.875999999999998,0.0172,21.204,0.0911,20.893,0.0237,0.5150,-0.3937,49.59463370905926,-66.54235685677997
18648,81738,2676.995,1389.658,19.929000000000002,0.0049,18.987000000000002,0.0253,18.608,0.0056,0.6530,0.0417,49.52967792894931,-66.54235790798423
18649,9265,1949.014,1389.664,23.329,0.0643,22.436,0.2093,22.230999999999998,0.0711,0.4953,-0.9993,49.61095661498341,-66.54234509086847
18650,81740,2906.649,1389.759,21.994999999999997,0.0194,22.033,0.1618,21.059,0.0289,0.6087,-1.9110,49.504037189294614,-66.54234864195156
18651,9263,1889.706,1389.777,22.857999999999997,0.0445,22.441000000000003,0.2055,21.645,0.0505,0.5523,-0.5550,49.61757829965938,-66.54233719134326
18652,81742,3604.042,1389.787,21.499000000000002,0.0169,20.814,0.0621,20.496,0.0232,0.6690,-0.8420,49.42617379691097,-66.54230720821378
18653,81734,2159.860,1389.843,21.953000000000003,0.0187,21.211,0.0795,20.756999999999998,0.0232,0.4910,-0.5223,49.58741577202074,-66.54234510171716
18654,81730,1977.438,1389.861,21.951999999999998,0.0206,21.467999999999996,0.1010,20.985,0.0296,0.5743,-1.8980,49.60778307177511,-66.5423376152472
18656,9271,2568.617,1389.947,22.868000000000002,0.0418,21.575000000000003,0.1165,21.471,0.0409,0.5863,-1.0550,49.54177828028082,-66.54234586265935
18658,81732,2089.857,1390.008,20.610999999999997,0.0062,19.813000000000002,0.0344,19.46,0.0082,0.5190,-0.4877,49.595231550035614,-66.54233551513046
18661,9247,2122.189,1390.156,21.906,0.0207,20.630000000000003,0.0611,19.972,0.0136,0.5927,-1.0947,49.59162169107278,-66.54233002644851
18669,9279,1737.842,1390.498,22.201999999999998,0.0240,21.704,0.1092,21.459,0.0417,0.5097,0.0130,49.634533688672754,-66.5422965053881
18674,81731,2017.198,1390.711,21.58,0.0124,20.275,0.0399,19.528,0.0089,0.4923,-0.1110,49.60334380707739,-66.54230152020422
18675,81746,1918.002,1390.720,22.183999999999997,0.0251,21.186999999999998,0.0774,20.346,0.0165,0.5393,-0.1920,49.61441895563711,-66.54229668792821
18681,81755,3195.958,1391.103,23.04,0.0460,22.391,0.2157,21.676,0.0473,0.6110,-1.3317,49.47173620259032,-66.54227692639971
18686,9287,2734.923,1391.383,23.142000000000003,0.0525,22.225,0.2328,22.149,0.0727,0.6470,-1.4733,49.52321036798547,-66.54228043156775
18688,9264,1901.366,1391.525,21.996000000000002,0.0216,21.353,0.0815,20.977,0.0289,0.5287,0.2623,49.6162762495264,-66.54226009032936
18690,9288,2740.254,1391.560,23.17,0.0522,22.270000000000003,0.2264,21.788,0.0544,0.6653,-2.9450,49.52261517385585,-66.54227247698604
18697,81762,2341.616,1391.860,22.275999999999996,0.0238,21.429000000000002,0.0954,21.299,0.0356,0.5633,0.2780,49.56712274256462,-66.54225948999022
18698,9299,2493.611,1391.902,22.211999999999996,0.0234,21.688000000000002,0.1009,21.801,0.0507,0.5233,-0.1760,49.550152644169394,-66.54225898048216
18703,9282,2156.137,1392.265,22.851,0.0441,21.738999999999997,0.1330,21.406,0.0405,0.5020,-2.3310,49.58783126210405,-66.54223734735788
18704,9280,1800.427,1392.360,20.448999999999998,0.0062,19.597,0.0247,19.187,0.0073,0.5040,0.3763,49.62754585953366,-66.54221753323911
18708,9311,2162.543,1392.481,22.613,0.0337,21.65,0.1296,21.148,0.0323,0.5343,-2.8653,49.58711602327521,-66.5422279360149
18709,9267,2141.247,1392.547,21.311999999999998,0.0134,20.851,0.0671,19.874,0.0140,0.5500,-0.4700,49.5894936926302,-66.54222436295534
18711,9303,2996.950,1392.674,22.171999999999997,0.0245,21.256999999999998,0.0939,20.987,0.0280,0.5990,-1.4743,49.49395540798024,-66.54221606043218
18717,9344,1957.762,1392.826,23.223,0.0579,22.07,0.1421,22.011,0.0649,0.5267,-0.4400,49.609979545411996,-66.54220495849712
18719,9300,2510.354,1392.885,23.701,0.0761,22.445,0.2176,22.398,0.0829,0.5670,-0.1923,49.548283300234104,-66.54221532889902
18727,81776,2913.192,1393.099,22.124000000000002,0.0219,21.213,0.1003,20.088,0.0138,0.6483,-1.5687,49.50330692248398,-66.54220000017716
18731,9316,2596.910,1393.254,23.180999999999997,0.0485,22.511000000000003,0.2283,22.03,0.0637,0.6107,-3.6717,49.53861942677832,-66.54219876640168
18735,81791,2103.267,1393.456,22.4,0.0259,21.564999999999998,0.1259,21.161,0.0312,0.5630,-0.8730,49.59373403869567,-66.54218273265694
18736,9315,2471.384,1393.557,22.374000000000002,0.0274,21.647,0.1268,21.148,0.0292,0.5587,-1.7547,49.55263424828686,-66.54218534110376
18738,81795,2424.040,1393.575,21.847,0.0216,20.461,0.0539,19.944,0.0131,0.6073,-0.5827,49.557920144882516,-66.54218423158598
18743,9332,2590.304,1393.730,23.359,0.0593,23.094,0.4034,21.937,0.0606,0.6237,-1.8780,49.5393569843535,-66.54217764424723
18744,81798,2483.521,1393.730,22.549999999999997,0.0339,21.929000000000002,0.1428,21.646,0.0475,0.5953,-0.5630,49.55127916615254,-66.54217770289105
18745,81801,3341.574,1393.759,23.165,0.0504,22.531,0.2340,21.826999999999998,0.0556,0.6053,-1.1493,49.45547875477,-66.54215033541693
18751,81794,2368.063,1393.923,21.341,0.0111,20.661,0.0606,20.262999999999998,0.0142,0.5550,-0.1580,49.56416989354348,-66.54216816922623
18752,81784,1598.893,1393.934,21.034999999999997,0.0132,19.811999999999998,0.0332,19.298,0.0108,0.6807,0.1960,49.65004656971101,-66.5421342828145
18754,9310,1963.923,1394.047,22.671999999999997,0.0372,22.884999999999998,0.2823,21.851,0.0572,0.5317,-2.2627,49.609291539688364,-66.54215097050115
18756,81802,3412.896,1394.260,21.911,0.0211,21.557000000000002,0.1106,21.267,0.0366,0.6123,-0.3637,49.44751585742442,-66.5421232680247
18762,81799,2515.490,1394.424,22.674999999999997,0.0338,21.634999999999998,0.1127,21.394,0.0370,0.5853,-0.6000,49.54770986725259,-66.54214693592489
18763,81789,2062.910,1394.434,21.683999999999997,0.0158,20.92,0.0696,20.348,0.0162,0.5310,-0.5353,49.59823975244583,-66.54213783311319
18764,9348,2122.626,1394.445,22.427999999999997,0.0292,21.357,0.1095,21.718,0.0527,0.5810,-0.1560,49.591572551737286,-66.54213941859736
18766,81790,2097.481,1394.490,22.328000000000003,0.0288,21.336,0.0940,20.188,0.0153,0.5067,-0.9947,49.594379948645205,-66.54213657966203
18767,81814,3064.511,1394.554,19.345,0.0032,18.531999999999996,0.0136,18.241,0.0040,0.4673,-0.2710,49.4864125044097,-66.54212981726103
18772,9351,2999.941,1394.756,22.168,0.0239,21.264000000000003,0.0931,20.805,0.0237,0.5957,-0.9767,49.49362166159942,-66.54212341589808
18773,81796,2457.587,1394.757,21.856,0.0198,20.67,0.0615,19.912,0.0134,0.6297,-1.8110,49.554174648349466,-66.54213193600182
18776,81809,2731.396,1394.928,21.659,0.0147,20.938000000000002,0.0946,20.421,0.0169,0.6730,0.0913,49.523604296932554,-66.54212293308467
18778,81797,2464.855,1394.957,21.738999999999997,0.0154,20.704,0.0657,20.523,0.0188,0.5933,-0.9647,49.553363184589934,-66.54212308683543
18781,5004034,2950.603,1395.143,23.463,0.0682,22.545,0.2655,22.123,0.0668,0.6240,-1.0067,49.499130202788216,-66.54210796130108
18783,5004035,5279.854,1395.241,20.142000000000003,0.0070,,,19.255,0.0110,0.5460,-0.3220,49.23907602302196,-66.54181025478903
18785,81812,2969.131,1395.269,21.847,0.0173,20.948999999999998,0.0730,20.092,0.0136,0.6070,-0.5270,49.49706159361127,-66.54210172853749
18786,9314,2441.867,1395.271,22.015,0.0218,21.204,0.0942,20.727999999999998,0.0227,0.6157,-1.3707,49.55592975342243,-66.54210899132175
18787,5000070,2898.196,1395.289,,,22.217,0.1817,22.072,0.0873,0.7525,-3.4055,49.50498136806713,-66.54210311455533
18790,81807,2154.921,1395.323,21.999000000000002,0.0211,20.811,0.0620,20.351,0.0160,0.5197,-0.9170,49.58796679836398,-66.54210140021924
18791,9346,2041.363,1395.340,22.78,0.0404,21.711,0.1321,21.498,0.0426,0.5643,-1.5593,49.60064535329187,-66.54209674845806
18794,81829,3488.278,1395.505,22.177,0.0256,21.887,0.1381,21.474999999999998,0.0457,0.6470,-1.3493,49.439099829115854,-66.54206242147801
18795,9368,2489.140,1395.582,22.783,0.0344,21.485999999999997,0.0942,21.175,0.0298,0.5297,-0.0333,49.5506517970827,-66.54209541134387
