,ID,X,Y,K,K_err,J,J_err,H,H_err,chi,sharp,ra,dec
52508,313285,2653.650,10581.86,19.402,0.0672,20.211,0.0240,19.6135,0.0503,1.7683,-0.1890,16.192818927300333,2.195455081349938
52512,313287,4265.093,10582.07,19.955000000000002,0.1219,20.668,0.0142,20.2035,0.0699,1.7833,-0.5233,16.12114723359019,2.195461975143778
52513,172865,3448.648,10582.52,21.433,0.3426,22.046999999999997,0.0272,21.697499999999998,0.1896,1.7593,-0.5370,16.157460006003827,2.195483639694108
52514,313289,1434.373,10582.61,20.414,0.1418,21.043999999999997,0.0373,20.5335,0.0839,1.7740,-0.7917,16.247048408874544,2.195487979094317
52515,172856,3598.124,10582.76,21.623,0.4983,22.838,0.0547,22.316499999999998,0.3564,1.8050,-0.7127,16.15081180361171,2.195494067269445
52520,313293,2028.546,10583.73,20.146,0.1253,21.018,0.0374,20.298499999999997,0.0711,1.8053,0.1100,16.22062152627736,2.1955382135936112
52522,313292,532.624,10584.32,19.643,0.0786,20.436,0.0271,19.8725,0.0495,1.6513,0.2043,16.287155240304685,2.195562392152916
52523,172878,3147.117,10584.49,21.343,0.2953,21.922999999999995,0.0417,21.5035,0.1534,1.7107,-0.1130,16.17087111751314,2.1955715860146032
52528,172899,3621.248,10584.88,21.89,0.4794,22.555,0.0451,22.095499999999998,0.2900,1.7957,0.3917,16.14978332079717,2.195588248422393
52529,313294,835.742,10584.91,20.696,0.1691,21.256999999999998,0.0425,20.7715,0.1026,1.7877,-0.0330,16.27367355637509,2.195589266929617
52535,313295,1037.456,10585.34,19.055,0.0483,19.790999999999997,0.0187,19.2015,0.0371,1.5227,-0.3920,16.264701981947706,2.195608744976922
52536,313302,2539.558,10585.40,20.728,0.2034,21.488,0.0530,20.9785,0.1301,2.0320,-0.7230,16.197893368298473,2.1956124549220215
52539,313305,3678.332,10585.74,20.429000000000002,0.1334,21.345,0.0204,20.8845,0.1042,1.5537,-0.7663,16.147244410713654,2.1956263692606575
52544,172922,2823.233,10586.22,21.537,0.3789,22.138999999999996,0.0764,21.522499999999997,0.1839,2.0140,0.1847,16.18527642355625,2.1956487610587887
52547,313304,2963.188,10586.34,18.247,0.0345,19.297999999999995,0.0157,18.499499999999998,0.0215,1.5973,-0.3807,16.17905167943376,2.1956539871630714
52553,172962,2602.273,10587.68,17.391000000000002,0.0221,20.851999999999997,0.0301,19.1465,0.0318,1.6077,0.3880,16.19510400753021,2.1957137654259298
52555,313314,955.828,10587.72,20.888,0.2057,21.616999999999997,0.0558,21.450499999999998,0.1892,1.9820,0.3983,16.268332531075412,2.1957143789662275
52556,172945,3358.922,10587.79,21.767,0.5580,23.050999999999995,0.0950,22.5455,0.3741,1.5690,0.1750,16.1614507181971,2.1957179875408777
52559,313315,1119.769,10587.99,20.554000000000002,0.1509,21.436,0.0508,20.8375,0.1054,1.7920,-0.8363,16.26104097341288,2.195726655332612
52562,172946,3649.858,10588.46,22.035,0.5088,22.707,0.0509,22.4425,0.3967,1.7650,-1.5277,16.148510836322394,2.1957473070707474
52563,313323,2990.239,10588.49,19.73,0.0910,20.483999999999995,0.0252,19.8675,0.0522,1.7117,0.3460,16.177848537117974,2.1957495175664175
52564,313321,1083.463,10588.61,19.064,0.0534,19.826999999999998,0.0203,19.246499999999997,0.0351,1.6580,0.0157,16.26265574630478,2.1957541522767205
52566,313325,3344.949,10588.64,21.271,0.2815,21.607999999999997,0.0219,21.633499999999998,0.2002,1.7743,-0.0320,16.162072190580357,2.1957557839061725
52567,313324,3294.228,10588.65,21.429000000000002,0.3459,22.257999999999996,0.0440,21.793499999999998,0.2085,1.8907,-1.1923,16.16432809521,2.195756295763607
52569,172963,3239.003,10589.07,21.66,0.3960,22.437999999999995,0.0552,21.990499999999997,0.2645,1.9173,-0.1253,16.166784322772735,2.19577503168309
52571,313322,1567.286,10589.33,18.499,0.0385,19.524,0.0170,18.7425,0.0243,1.5253,-0.4987,16.24113687783742,2.195786784050491
52572,313326,3448.973,10589.39,21.179000000000002,0.2648,21.677,0.0251,21.2605,0.1539,1.7673,0.2077,16.157445541800186,2.195788967812051
52573,172979,3202.524,10589.57,20.939,0.2191,22.823,0.0703,21.9815,0.2396,1.7720,-1.1170,16.168406789383155,2.1957972972881494
52574,313333,2746.050,10589.62,18.39,0.0342,19.232999999999997,0.0173,18.557499999999997,0.0268,1.7353,0.1917,16.188709271310206,2.1957999178926673
52576,313334,4163.335,10590.24,19.976,0.1004,20.958,0.0170,20.3155,0.0740,1.6053,0.0293,16.125673071676022,2.195825335958074
52578,313337,3229.660,10590.90,19.874,0.1017,20.72,0.0173,20.112499999999997,0.0601,1.6390,-0.0210,16.167199866992416,2.1958563751322178
52579,313338,4232.083,10590.97,18.752,0.0488,19.623999999999995,0.0119,18.912499999999998,0.0321,1.6970,-0.0710,16.122615387754063,2.1958576086905337
52581,313336,2830.841,10591.08,20.454,0.1643,21.315999999999995,0.0433,20.7975,0.1057,1.9243,-0.4513,16.184938041415094,2.195864752617919
52585,313343,3357.122,10591.65,19.088,0.0504,19.997,0.0119,19.3155,0.0338,1.4050,-0.4340,16.161530771534185,2.1958895429304417
52586,173001,2605.684,10591.67,21.465,0.3784,22.516,0.0992,21.9335,0.2369,1.7767,-0.7023,16.19495229591171,2.1958910947662056
52588,173004,3369.822,10591.74,21.949,0.3291,22.675999999999995,0.0490,22.348499999999998,0.3538,1.7197,-2.3423,16.160965916830516,2.1958935252495944
52591,313340,1161.120,10591.87,19.077,0.0529,20.007999999999996,0.0208,19.3235,0.0352,1.5717,-0.3450,16.25920182156379,2.1958991612456504
52593,313341,1248.954,10591.95,21.541,0.3697,21.446999999999996,0.0504,21.2865,0.1557,1.9893,-1.8443,16.255295252015085,2.195902845508176
52594,313347,1887.071,10591.99,20.936,0.2118,21.741,0.0599,21.2475,0.1505,1.8670,-0.4990,16.226913879536433,2.195905252534282
52598,313344,3376.500,10592.39,20.433,0.1547,21.177999999999997,0.0206,20.647499999999997,0.0921,1.7127,-1.0447,16.160668900346632,2.195922404341394
52606,313350,910.786,10593.69,19.433,0.0739,20.421999999999997,0.0250,19.781499999999998,0.0544,1.7677,-0.1513,16.270335861148194,2.1959796259263435
52612,313352,2496.672,10594.52,20.602,0.1992,21.274,0.0425,20.7165,0.1164,2.1503,-0.4340,16.19980079666448,2.196017793692579
52613,313353,2565.109,10594.53,18.514,0.0394,19.547999999999995,0.0187,18.732499999999998,0.0250,1.6350,-0.1187,16.196756939878703,2.196018218507401
52614,173032,3364.186,10594.56,20.848,0.1935,21.730999999999995,0.0244,21.304499999999997,0.1498,1.6747,-0.1587,16.16121658421309,2.196018864489024
52616,313354,3648.015,10594.70,20.893,0.1931,21.414,0.0174,20.833499999999997,0.1041,1.5663,-0.1527,16.148592797017653,2.1960246393113456
52617,313355,3883.513,10594.77,19.352,0.0689,20.244,0.0130,19.5385,0.0443,1.6007,-0.3313,16.138118619231836,2.1960272983966673
52619,313362,3719.170,10595.49,18.647000000000002,0.0459,19.662,0.0112,18.8635,0.0281,1.6020,-0.2497,16.145428054523833,2.1960596210359165
52620,313359,1021.852,10595.65,19.599,0.0769,20.461,0.0265,19.7795,0.0526,1.7077,-0.7160,16.265396012479123,2.1960669335494303
52622,173058,3642.718,10595.84,21.448,0.3415,22.104,0.0277,21.6355,0.1985,1.5277,-0.0933,16.148828388429774,2.1960753145064418
52623,313363,4325.106,10595.85,20.788,0.2241,21.483999999999995,0.0214,20.9895,0.1280,1.8363,-1.5270,16.118478023310033,2.1960742524504817
52624,173059,3781.486,10595.98,20.235,0.1352,20.979,0.0189,20.4815,0.0841,1.6300,-1.0287,16.14265644249715,2.196081280140134
52625,313361,1857.614,10596.04,19.529,0.0757,20.467999999999996,0.0269,19.717499999999998,0.0455,1.6580,-0.6357,16.228224033774225,2.196085232598648
52629,313360,1607.639,10596.22,18.825,0.0456,19.713,0.0175,18.9685,0.0300,1.5790,-0.3103,16.2393421132476,2.196093040345497
52631,313367,4036.832,10596.40,17.103,0.0216,18.421999999999997,0.0094,17.5385,0.0178,1.8733,0.0410,16.131299492730527,2.1960994080184526
52633,313366,2990.411,10596.95,21.119,0.2733,21.652,0.0573,21.0155,0.1150,1.8877,-0.8340,16.1778408803143,2.196125511669208
52635,313369,742.762,10597.36,21.591,0.3501,21.591,0.0560,21.2285,0.1440,1.8743,-0.9910,16.277809023064332,2.19614240409621
52636,313365,1790.208,10597.38,21.126,0.2482,21.452999999999996,0.0507,21.0475,0.1363,1.9513,-1.0613,16.23122203561322,2.1961447435727885
52637,173091,3034.200,10597.58,20.994,0.2318,21.589,0.0552,21.897499999999997,0.2395,1.8837,0.3143,16.175893286836214,2.1961534708139645
52639,173090,1419.257,10597.70,21.005,0.2101,22.150999999999996,0.0782,21.662499999999998,0.2052,1.8697,-1.1033,16.24772073528182,2.196158617732886
52641,313371,2732.872,10598.18,19.888,0.0978,20.772999999999996,0.0298,20.063499999999998,0.0628,1.7260,-1.0207,16.189295381813555,2.1961803639667057
52643,313375,3260.433,10599.09,20.583000000000002,0.1602,21.479,0.0255,20.9945,0.1186,1.6873,-0.8420,16.16583117491027,2.1962203316450517
52644,313377,3695.443,10599.30,20.158,0.1161,21.104,0.0183,20.4205,0.0786,1.6093,-0.6287,16.14648334743798,2.196228995408671
52651,313376,3283.038,10600.03,20.964,0.2043,20.955999999999996,0.0187,20.8025,0.1013,1.6993,-0.3113,16.164825776821313,2.1962620801534722
52662,313381,3780.175,10601.20,18.852,0.0518,19.814,0.0119,19.0325,0.0306,1.5720,-0.3070,16.142714742374885,2.196313279012118
52666,173158,3893.078,10601.51,21.321,0.2811,21.966,0.0281,21.447499999999998,0.1739,1.7867,-2.3520,16.137693186885624,2.1963268292760203
52671,173157,3638.489,10601.80,21.942,0.4275,22.681999999999995,0.0442,22.368499999999997,0.3939,1.8407,-0.5890,16.14901647112383,2.1963402066527586
52673,313384,1220.040,10602.23,19.435,0.0663,20.241,0.0231,19.6385,0.0455,1.6277,-0.6763,16.256581265787407,2.196359686043138
52674,173156,3191.677,10602.23,21.383,0.3227,21.860999999999997,0.0327,21.194499999999998,0.1382,1.7990,-0.0547,16.168889215434437,2.1963599679583505
52675,313383,1038.012,10602.24,20.057,0.1058,20.352999999999994,0.0254,20.165499999999998,0.0662,1.7387,-0.8417,16.264677278525614,2.1963598452829314
52676,173153,1626.068,10602.47,20.885,0.2177,21.900999999999996,0.0676,21.4285,0.1636,1.9277,-1.1383,16.238522456123494,2.1963708308529855
52677,313386,1346.893,10602.50,20.263,0.1172,21.000999999999998,0.0366,20.482499999999998,0.0908,1.8023,-0.8713,16.250939256546584,2.196371858704438
52679,313387,2869.595,10602.75,20.925,0.1920,21.586,0.0555,21.040499999999998,0.1253,1.7930,-2.6363,16.183214381329236,2.196383383901944
52683,313388,1841.824,10603.40,20.501,0.1610,21.164,0.0401,20.6065,0.0995,1.9117,-0.2200,16.228926326077975,2.196412329030504
52684,173184,3917.692,10603.48,21.507,0.3730,22.308,0.0495,21.6525,0.1859,1.9150,-0.2067,16.136598433321627,2.196414331642786
52686,313390,2922.380,10603.90,20.990000000000002,0.2166,21.848,0.0607,21.4425,0.1802,1.8753,-1.9240,16.180866674031844,2.196434453611488
52689,173183,3411.458,10604.28,21.958000000000002,0.5056,22.589999999999996,0.0446,21.9465,0.2392,1.7147,-1.1320,16.1591140670091,2.1964507906684734
52690,313395,2479.322,10604.82,18.664,0.0507,19.674,0.0218,18.8435,0.0319,1.8907,-0.4920,16.20057246662667,2.1964755685087556
52691,173201,3003.173,10604.91,21.187,0.2717,22.113999999999997,0.0763,21.627499999999998,0.1957,1.9123,0.0863,16.17727326134718,2.196479272503347
52696,313397,3755.174,10605.22,21.612000000000002,0.3667,21.750999999999998,0.0242,21.229499999999998,0.1495,1.7477,-0.6960,16.143826698056458,2.196491990903455
52697,313396,3682.380,10605.37,19.171,0.0631,20.092,0.0127,19.415499999999998,0.0353,1.5440,-0.5977,16.14706433705438,2.196498792680917
52698,313401,1105.794,10605.56,18.747,0.0485,19.747,0.0177,18.9135,0.0301,1.6683,-0.8943,16.261662560891228,2.1965075098489537
52701,313403,2373.320,10606.06,18.742,0.0639,19.576999999999998,0.0192,18.9365,0.0373,2.1270,0.1987,16.205287094621937,2.1965306945246925
52704,173217,1766.611,10606.20,20.842,0.1758,21.888999999999996,0.0664,21.3615,0.1506,1.7620,-1.3953,16.232271559648236,2.1965367208732407
52705,313406,566.810,10606.24,20.872,0.1953,21.293,0.0416,21.104499999999998,0.1358,1.9147,0.0410,16.28563480615602,2.1965366784353164
52706,173232,3208.993,10606.25,21.63,0.4247,22.546999999999997,0.0549,22.2025,0.3911,1.8570,-2.4067,16.168119051573473,2.196538611571988
52707,313404,2505.750,10606.49,20.502,0.1781,21.369999999999997,0.0494,20.8555,0.1243,2.1050,0.0163,16.199397033805226,2.196549783361866
52708,313407,2584.621,10606.60,18.740000000000002,0.0416,19.765,0.0202,18.973499999999998,0.0310,1.6230,-0.0177,16.195889105249133,2.1965546480652596
52709,313410,3618.838,10606.69,21.106,0.2277,21.533,0.0225,21.2895,0.1514,1.6703,-1.2933,16.1498904758526,2.196557570727802
52710,313409,3069.578,10606.81,20.175,0.1184,20.829,0.0302,20.3355,0.0712,1.8017,-0.2923,16.174319779681586,2.1965636522194756
52719,313408,2885.810,10607.58,19.944,0.1017,21.333,0.0453,20.6605,0.0785,1.6447,0.1603,16.18249318716198,2.1965980351961605
52723,173249,4303.877,10607.96,22.086000000000002,0.6142,22.869999999999997,0.0562,22.5775,0.4799,2.0577,-0.2513,16.11942218982282,2.1966125219982815
52724,313413,2643.103,10608.34,21.162,0.2718,21.412,0.0467,21.2455,0.1119,1.8570,-0.9413,16.193288013269093,2.1966319570295663
52726,313412,931.085,10608.45,21.669,0.3633,21.534,0.0515,21.435499999999998,0.1579,1.8867,-2.0757,16.26943305248513,2.196635652967851
52727,313418,2408.167,10608.46,18.687,0.0542,19.652,0.0198,18.8725,0.0345,1.9553,-0.4770,16.203737211794557,2.1966373560308243
52728,173248,4171.297,10608.63,20.896,0.2177,21.826999999999998,0.0267,21.217499999999998,0.1559,1.7983,0.0370,16.12531890778771,2.1966426365309677
52729,313417,2056.781,10608.70,18.475,0.0380,19.527,0.0175,18.7395,0.0263,1.6227,-0.2543,16.219365732662396,2.19664798465262
52732,173262,4398.635,10609.83,21.641000000000002,0.3930,22.174,0.0335,21.9055,0.3611,2.3203,-1.6583,16.11520766422257,2.1966953764585306
52735,313422,3569.719,10610.02,18.643,0.0436,19.662,0.0118,18.8795,0.0268,1.5363,-0.2590,16.152075124015962,2.1967056515589016
52738,313421,3217.226,10610.29,20.505,0.1593,21.208999999999996,0.0209,20.6965,0.0944,1.7223,-0.6963,16.167752870032693,2.1967181545602927
52743,313424,2023.408,10610.99,19.998,0.1009,20.729,0.0335,20.144499999999997,0.0668,1.7780,0.3867,16.220850057272614,2.196749748788673
52746,313431,3017.931,10611.60,20.913,0.2395,21.387,0.0473,21.1195,0.1343,1.9747,-0.5720,16.17661686755251,2.1967765876709113
52747,313426,3596.399,10611.63,20.623,0.1770,21.443999999999996,0.0207,20.7345,0.0849,1.5800,0.0270,16.15088848193533,2.196777161213081
52751,313427,1847.551,10611.75,20.282,0.1275,21.116,0.0386,20.339499999999997,0.0708,1.7550,-0.7700,16.22867161220579,2.1967834380201774
52753,173308,3761.906,10611.80,22.568,0.8240,22.668999999999997,0.0488,22.5035,0.3998,1.7927,-4.0687,16.14352726939097,2.1967844178497393
52754,313428,2107.955,10611.91,19.598,0.0792,20.382999999999996,0.0242,19.7305,0.0545,1.7497,0.1477,16.21708967831133,2.196790664817588
52758,173320,3116.409,10612.63,22.357,0.5997,23.309999999999995,0.1433,22.1985,0.2828,1.8883,-1.7757,16.172236882481887,2.196822266653927
52761,173319,3026.411,10613.04,21.614,0.3670,21.899,0.0666,21.580499999999997,0.1801,1.8417,-0.6520,16.1762397032453,2.196840578743006
52763,313437,1223.080,10613.41,18.541,0.0418,19.507999999999996,0.0169,18.7315,0.0295,1.7313,-0.4023,16.256446070966586,2.1968565715780506
52764,313434,855.243,10613.52,21.624,0.3826,21.473,0.0478,21.0135,0.1214,1.8843,-2.1820,16.272806265796973,2.196860840223461
52765,313438,1826.412,10613.83,21.579,0.2951,21.771,0.0601,21.4075,0.1599,1.8590,-0.9600,16.229611808206197,2.1968758677121074
52770,173346,3585.054,10614.64,21.784,0.3247,21.845999999999997,0.0327,21.2795,0.1441,1.5930,-0.6213,16.151393066105072,2.1969109560392748
52773,313442,2188.205,10614.88,19.27,0.0763,20.211999999999996,0.0246,19.5105,0.0527,1.9927,-0.5520,16.213520416175292,2.196922680411052
52775,313444,2278.700,10614.99,19.499,0.0939,20.327999999999996,0.0297,19.7015,0.0599,2.1300,0.1197,16.20949548849274,2.1969275788655076
52778,313443,2259.512,10615.07,18.121,0.0424,19.196999999999996,0.0162,18.3695,0.0297,2.1017,-0.3393,16.21034890927174,2.196931133227487
52779,313445,4204.211,10615.15,19.765,0.0915,20.573999999999998,0.0147,20.0945,0.0614,1.6243,-0.2567,16.123854987197994,2.196932328022379
52782,173360,3715.382,10615.43,21.553,0.3411,22.918999999999997,0.0602,22.0215,0.2733,1.7227,-1.3070,16.145596499125926,2.1969458362779806
52785,313447,2138.687,10616.20,20.614,0.1800,21.348,0.0487,20.8705,0.1175,1.9713,-1.0423,16.215722818432003,2.196981336321267
52786,313448,3590.166,10616.20,19.744,0.0904,20.387,0.0148,19.8645,0.0440,1.5040,-0.0080,16.151165698578307,2.1969802796689137
52788,173375,3166.824,10616.58,21.361,0.2593,22.428999999999995,0.0653,21.7565,0.2259,1.9723,-0.0787,16.169994581839735,2.1969977643106064
52790,313450,1023.996,10616.88,20.12,0.1166,20.742999999999995,0.0309,20.211499999999997,0.0675,1.7543,-0.3870,16.265300686926317,2.197010477931325
52792,313454,1856.167,10617.73,19.329,0.0684,20.012,0.0209,19.3915,0.0371,1.6113,-0.9017,16.22828840346245,2.197049216988369
52796,173388,3831.205,10618.07,21.432,0.2972,22.35,0.0354,21.5595,0.1918,1.7403,-0.7593,16.140445064895207,2.1970629441983527
52799,313456,1738.142,10618.63,19.971,0.0975,20.742999999999995,0.0308,20.1315,0.0673,1.7773,-0.3327,16.23353777754351,2.19708913569188
52800,173405,3369.680,10618.73,21.657,0.4574,22.330999999999996,0.0381,21.8025,0.2165,1.6400,-0.7740,16.160972198658538,2.1970930623518132
52801,173406,4015.984,10618.84,22.069,0.6721,22.741999999999997,0.0503,21.9395,0.2448,1.6853,0.3697,16.132226697489948,2.1970967724922463
52804,313458,3424.006,10619.18,21.332,0.2979,21.607999999999997,0.0248,21.3585,0.1552,1.7627,-0.5263,16.158555953073925,2.1971129842316954
52805,313457,1815.649,10619.40,20.312,0.1300,21.036,0.0370,20.3955,0.0786,1.7860,-0.9463,16.23009051518359,2.197123412448981
52806,313460,1179.885,10619.67,20.121,0.1099,20.725,0.0307,20.374499999999998,0.0740,1.7210,-1.4267,16.258367253124558,2.1971347258876053
52810,313461,1314.602,10620.02,18.72,0.0450,19.75,0.0181,18.9805,0.0320,1.6573,-0.4453,16.252375476285515,2.197150471282068
52811,313463,3608.322,10620.11,20.868000000000002,0.2073,21.696999999999996,0.0279,21.1435,0.1392,1.7773,-0.9890,16.15035817261962,2.197154023839493
52812,313459,548.397,10620.12,20.655,0.1698,21.531,0.0540,21.0395,0.1325,1.8950,-1.5423,16.286453784830094,2.197153514566345
52813,313462,1460.357,10620.46,20.856,0.2080,21.329,0.0435,20.8705,0.1122,1.8820,-0.8413,16.245892763719404,2.1971702051557003
52816,313465,4056.088,10621.00,20.75,0.2010,21.452999999999996,0.0227,20.8535,0.1103,1.8020,-2.0313,16.130442998566547,2.1971926795927104
52822,313473,3438.694,10621.74,20.988,0.2285,21.748999999999995,0.0224,21.1555,0.1333,1.6990,-0.3357,16.157902674879992,2.197226738517728
52825,313472,3230.711,10621.94,19.541,0.0778,20.463,0.0153,19.798499999999997,0.0515,1.6270,-0.7053,16.16715308810917,2.197235908068601
52826,313469,619.614,10622.00,20.256,0.1276,21.009999999999998,0.0381,20.4105,0.0729,1.7347,0.0560,16.283286289865814,2.19723723173164
52827,313470,1108.566,10622.07,18.833000000000002,0.0456,19.711,0.0191,18.9955,0.0326,1.6640,-0.3933,16.261539295006934,2.1972412805279724
52828,5001441,3362.605,10622.10,,,22.549,0.0482,22.0555,0.2518,1.4540,0.0675,16.161286867616084,2.1972428476333046
52830,313481,3795.726,10622.20,21.013,0.2388,21.75,0.0286,21.188499999999998,0.1384,1.7597,-0.1827,16.1420230478826,2.197246567186742
52834,313479,1609.743,10622.46,20.289,0.1337,20.86,0.0333,20.3065,0.0724,1.8117,-1.8747,16.2392485561089,2.1972592465846366
52835,173448,3350.322,10622.53,22.465,0.6460,22.314,0.0423,21.8875,0.2354,1.8500,-1.2683,16.161833175326173,2.197261975382627
52838,313480,3188.114,10622.70,18.47,0.0372,19.434999999999995,0.0123,18.8145,0.0321,1.6177,0.2303,16.169047664864465,2.197269735772824
52842,313475,385.838,10623.22,19.657,0.0759,20.595,0.0317,19.8875,0.0530,1.6667,-0.8337,16.293683881649038,2.197290892974719
52844,313486,4462.100,10623.41,19.517,0.1245,20.54,0.0155,20.075499999999998,0.1247,2.7033,-0.0607,16.11238491765376,2.1972987443325107
